"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Vat1l",1.30073441756932e-18,4.6584071422138,0.11,0.004,2.23830378575329e-14
"Shh",2.79471386045537e-09,4.6584071422138,0.055,0.002,4.8091436110716e-05
"Pnpla3",1.55862312147354e-15,4.48848214077149,0.096,0.004,2.68207866743166e-11
"Rgs7",1.91890234429642e-11,4.07344464149264,0.082,0.005,3.30204715406528e-07
"Klhdc7a",2.19288000415337e-27,3.99944406004887,0.219,0.014,3.77350791114711e-23
"Camp",1.07480159741242e-37,3.96326172374222,0.452,0.052,1.8495185888273e-33
"D430041D05Rik",8.12148543792535e-09,3.8510522201562,0.068,0.005,0.000139754521415819
"Hepacam",8.12148543792535e-09,3.8510522201562,0.068,0.005,0.000139754521415819
"Pcdh12",8.12148543792535e-09,3.8510522201562,0.068,0.005,0.000139754521415819
"Plin1",6.93307761490842e-55,3.75394328399982,0.863,0.175,1.19304399597344e-50
"Lep",1.70034264937398e-15,3.72552133807234,0.137,0.011,2.92594963104275e-11
"B3galt2",1.0953099751154e-34,3.70421083182693,0.411,0.046,1.88480940517857e-30
"Adipoq",8.53071463490936e-49,3.67335748367977,0.63,0.083,1.4679653743752e-44
"Igfals",3.25158594597469e-23,3.6584071422138,0.219,0.018,5.59532909583324e-19
"Trhde",2.10579337690111e-06,3.5880178143224,0.055,0.005,0.0362364924297143
"Slc35f1",5.86384846201957e-09,3.55887146866289,0.082,0.007,0.000100905104334433
"Shc4",2.31421940445631e-07,3.48848214077149,0.068,0.007,0.00398230875118841
"Vtn",2.6743146264875e-05,3.48848214077149,0.055,0.007,0.460196060925968
"Pck1",6.7913380862703e-12,3.48848214077149,0.137,0.015,1.16865345788539e-07
"Smcp",0.0368705257968513,3.48848214077149,0.014,0.002,1
"Fabp4",2.49196747683577e-42,3.48659749642654,0.986,0.587,4.28817763413899e-38
"Mag",5.71635491694311e-15,3.46339115980866,0.178,0.02,9.83670354107571e-11
"Adora1",4.78905873947848e-14,3.4454134188796,0.137,0.012,8.24101227889456e-10
"Pon1",2.89924013786789e-20,3.42708159610735,0.247,0.028,4.98901242924306e-16
"Adrb3",1.6931710263741e-23,3.42136794491295,0.315,0.041,2.91360870218455e-19
"Pllp",7.2354406104803e-13,3.41047962877022,0.137,0.014,1.24507462025145e-08
"Bcas1",8.57722395335685e-06,3.39537273638001,0.055,0.006,0.147596869789365
"Cfd",7.14709929496216e-39,3.39501425829619,0.973,0.649,1.22987284667709e-34
"Mrap",1.03968166310957e-24,3.38755323192071,0.274,0.028,1.78908420587895e-20
"Rasgrf2",2.32944223495962e-09,3.36295125868763,0.11,0.013,4.00850419791851e-05
"Hacl1",5.25954753059773e-15,3.33647904732644,0.151,0.014,9.05062939065257e-11
"D630003M21Rik",0.00311140782887585,3.33647904732644,0.027,0.003,1
"Xlr",0.00311140782887585,3.33647904732644,0.027,0.003,1
"Slc36a2",5.64086997263126e-29,3.30790989512967,0.342,0.037,9.70680904890386e-25
"She",1.50533426962096e-16,3.30790989512967,0.26,0.041,2.59037921116375e-12
"Tshr",2.04981302377592e-22,3.29972049731632,0.301,0.039,3.52731825131361e-18
"Slc7a10",2.61620429249254e-12,3.28494874668636,0.137,0.015,4.50196434652116e-08
"Retn",1.80317924918328e-41,3.27593750539139,0.603,0.091,3.10291085199458e-37
"Cyp2e1",1.26847016451663e-09,3.2733822120014,0.301,0.092,2.18278345910022e-05
"Slc1a3",1.19353589903525e-41,3.26884033045107,0.589,0.086,2.05383657505986e-37
"Cyp2ab1",8.5999946837321e-05,3.26608971943504,0.041,0.004,1
"Cpne8",0.000288166033830139,3.26608971943504,0.041,0.005,1
"Cidec",2.90703003697176e-32,3.25326567907746,0.507,0.081,5.002417287621e-28
"Smoc1",1.49512152041741e-17,3.22544773493769,0.219,0.026,2.57280511233428e-13
"Sele",2.76782113641101e-05,3.22544773493769,0.055,0.007,0.476286661153606
"Agt",5.8935199292708e-18,3.1989755235765,0.219,0.025,1.01415690942892e-13
"Hp",1.39621538337578e-40,3.192818584036,1,0.809,2.40260743171304e-36
"Trarg1",5.31289263862314e-26,3.18447595388139,0.329,0.039,9.1424256525427e-22
"Cdo1",8.90126593585614e-29,3.15448121358355,0.589,0.133,1.53172984224212e-24
"Cxcl9",6.49716914606195e-11,3.13484518615679,0.137,0.017,1.11803286665434e-06
"Thrsp",7.08163935155867e-09,3.07344464149264,0.11,0.014,0.000121860849961622
"Sorbs2",7.3374663332519e-06,3.07344464149264,0.068,0.009,0.126263120662599
"Tdrp",3.87523645281926e-07,3.07344464149264,0.096,0.014,0.00666850688801138
"Tle6",7.46459105404003e-05,3.07344464149264,0.055,0.007,1
"Insc",0.000769218508702479,3.07344464149264,0.041,0.006,1
