"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lhfpl1",5.305994182042e-06,4.30012372456901,0.025,0.001,0.0913055478845787
"Dlx3",4.9834056618289e-26,4.05911562506522,0.167,0.01,8.57544446287517e-22
"Rapgef4",1.12730802137953e-12,3.75955534320631,0.083,0.006,1.9398716431899e-08
"Slurp2",1.1999430284496e-19,3.66269380395372,0.133,0.009,2.06486196335607e-15
"Lpo",9.2390451140814e-15,3.66269380395372,0.117,0.011,1.58985488323113e-10
"Sox21",2.82720829738328e-42,3.6576757291871,0.308,0.024,4.86506003813716e-38
"Ccdc92",3.31351416178765e-16,3.62205181945638,0.117,0.009,5.70189516960419e-12
"Slc16a11",4.18972343384497e-17,3.59968400642792,0.125,0.01,7.20967608496042e-13
"Slc28a3",7.88433137291449e-12,3.589630341764,0.083,0.007,1.35673574265113e-07
"Gjb2",1.1126005966886e-41,3.54588013897097,0.4,0.05,1.91456310678175e-37
"Serpinb6c",5.3237467764993e-12,3.54113182407281,0.092,0.008,9.161103453e-08
"Gsdmc2",1.82252236142673e-07,3.52251614590546,0.05,0.004,0.00313619647954312
"Grpr",1.82252236142673e-07,3.52251614590546,0.05,0.004,0.00313619647954312
"Krt78",1.3452599287161e-47,3.46058839676226,0.525,0.085,2.31492328533467e-43
"Gsdma",1.2588864232414e-54,3.40395953555355,0.458,0.046,2.1662917571138e-50
"Dlg2",1.64461522206552e-20,3.37812623657029,0.15,0.012,2.83005387413034e-16
"Cyp2w1",1.4441323164289e-26,3.34742943934737,0.233,0.025,2.48506289011084e-22
"Rbp2",1.96979335191664e-52,3.34255899088941,0.458,0.049,3.38962039997815e-48
"Mab21l4",3.05759173120172e-21,3.30012372456901,0.192,0.021,5.26150385105191e-17
"Csta1",1.61011562845508e-16,3.30012372456901,0.133,0.013,2.77068697344551e-12
"Gabrp",1.41409834515049e-08,3.30012372456901,0.067,0.007,0.000243338043233496
"Cdc25c",1.41409834515049e-08,3.30012372456901,0.067,0.007,0.000243338043233496
