"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Trhde",0.000432099102958904,4.21600549742865,0.011,0,1
"Slc1a7",2.5061850269433e-09,3.07850197367872,0.068,0.008,4.66651652016842e-05
"Fcrls",2.3230130129828e-13,3.04608049598634,0.105,0.014,4.32545023017398e-09
"Rerg",1.63781744219911e-19,3.00543851148899,0.158,0.02,3.04961607737475e-15
"Wfdc12",9.38958539495184e-52,3.00380884319809,0.668,0.196,1.74834080054003e-47
"Cd209d",2.50464460443591e-60,2.95714676756605,0.568,0.103,4.66364825345966e-56
"Myo16",1.99374063787399e-19,2.95297109159486,0.184,0.03,3.71234506772137e-15
"Pdgfrl",2.38374779866808e-15,2.89407740254129,0.121,0.015,4.43853840111996e-11
"Sox4",2.41964409494291e-15,2.87205109621129,0.126,0.017,4.50537730478369e-11
"Tnmd",8.09008881315359e-12,2.85343541804394,0.1,0.014,1.5063745370092e-07
"Pgm5",8.05053590090436e-14,2.81161524234932,0.137,0.024,1.49900978474839e-09
"Cd209b",5.72519685258467e-16,2.78304609015255,0.163,0.029,1.06603165395127e-11
"Lum",1.07975872645151e-91,2.77436684891821,0.974,0.397,2.0105107486527e-87
"Fbln1",9.55521015325739e-33,2.76143963396317,0.321,0.054,1.77918013053653e-28
"Ctsk",9.36812522424445e-88,2.75082735410222,0.989,0.526,1.74434491675432e-83
"Zic1",1.76593274709801e-26,2.74652021412743,0.258,0.042,3.28816677509649e-22
"Cyp2f2",3.21327591962654e-91,2.74339849004362,0.937,0.298,5.98311976234462e-87
"Cyp2e1",1.72293333867593e-13,2.68875849456378,0.168,0.037,3.20810187661457e-09
"Nat8f7",4.70067174988179e-17,2.66951714452213,0.174,0.031,8.7526507982799e-13
"Ak5",4.30476320272694e-14,2.6310429967075,0.137,0.023,8.01546908347756e-10
"Fbn2",4.05847059928868e-18,2.59256884889286,0.174,0.028,7.55687225587552e-14
"Cemip",9.1911125229052e-14,2.58294870850645,0.195,0.049,1.71138515176495e-09
"Cyp4b1",6.06914688683377e-71,2.5675639398831,0.758,0.174,1.13007515032845e-66
"Cma1",5.39829810547754e-12,2.53150732315658,0.153,0.035,1.00516310723992e-07
"Slco2b1",1.09231243572911e-35,2.52975966087031,0.416,0.089,2.03388575532761e-31
