"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpr88",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"5430403G16Rik",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"Lrguk",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"Shisa7",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"Prap1",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"Slc6a4",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"Nap1l2",2.1906144333723e-07,5.74942481089284,0.02,0,0.00407892407493922
"Map3k19",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Vmn1r86",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Rpp25",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Myf5",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Tspan10",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Siah3",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Olfr107",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Galr1",0.000416419469052375,4.74942481089284,0.02,0.001,1
"Olfr344",0.0211945187074931,3.74942481089284,0.02,0.002,1
"Rasd2",5.07009412192673e-29,3.52400469685883,0.592,0.1,9.44051525502756e-25
"Kcnc3",0.000309099858999694,3.16446231017169,0.061,0.008,1
"Asb2",3.08640689072899e-23,3.12753574117333,0.653,0.165,5.74688963053738e-19
"Nmrk2",1.45078175095636e-32,3.09655824566988,0.918,0.308,2.70135562028074e-28
"Prr33",1.04866619283151e-14,3.08645979817041,0.449,0.108,1.95261645105228e-10
"Phkg1",2.75605269913217e-23,3.04898509275175,0.673,0.187,5.1317701257841e-19
"Lrrc30",2.09659356686474e-11,2.92630257297692,0.224,0.033,3.90385722150215e-07
"Trim55",0.0144282759561404,2.8749556929767,0.041,0.008,1
"Smtnl2",4.57669796664732e-31,2.85373320501581,0.959,0.429,8.52181161389731e-27
"Fbxl22",5.6806903575122e-14,2.84820296537102,0.51,0.153,1.05774454456877e-09
"Stab2",0.00104845819087045,2.84253421528433,0.061,0.01,1
"H2al2a",0.174293435719633,2.74942481089284,0.02,0.005,1
"Plcd4",6.43670577199048e-05,2.69053112183927,0.102,0.018,1
"Ppp1r3a",5.44921719020474e-13,2.66356407423901,0.469,0.136,1.01464424081612e-08
"Slc38a4",9.44211106304953e-12,2.64788678443078,0.449,0.133,1.75812107993982e-07
"Jph2",1.11185440775752e-22,2.64483590961564,0.796,0.275,2.07027290724449e-18
"Myh4",6.05553562573496e-31,2.61811007089957,1,0.954,1.12754073351185e-26
"Asb15",0.000757213370378124,2.61192128714291,0.082,0.016,1
"Hjv",3.47060832076861e-06,2.55302759808934,0.245,0.074,0.0646227269327115
"Mrgprh",0.00109221508267467,2.54779094972319,0.082,0.017,1
"Ctxn3",2.0618125337475e-06,2.54779094972319,0.265,0.08,0.0383909493783785
"Actn3",5.52971348303489e-30,2.54662674823213,1,0.8,1.0296326505411e-25
"Ano5",2.22255813847948e-15,2.54269436845198,0.633,0.222,4.13840325384879e-11
"Sms",5.30145703216289e-06,2.54226690325156,0.286,0.102,0.098713129938873
"Mypn",1.56528239617467e-21,2.53175093845893,0.816,0.341,2.91455582167723e-17
"Klhl31",8.20202924497767e-13,2.5270323895564,0.592,0.234,1.52721784541484e-08
"Nexn",9.26098847375024e-21,2.5212788623261,0.796,0.318,1.7243960538123e-16
"Pax7",0.00789706108888809,2.50149729744926,0.061,0.014,1
"Asb10",0.00789706108888809,2.50149729744926,0.061,0.014,1
"Ckm",4.03260887720824e-31,2.49879803633255,1,0.948,7.50871772936174e-27
"Rilpl1",1.39571436970735e-12,2.49485198380725,0.51,0.171,2.59882015639509e-08
"Eda2r",3.85314509483107e-12,2.48639040505905,0.469,0.143,7.17455616657545e-08
"Ky",2.06890615379465e-05,2.46649084762134,0.265,0.096,0.385230325836564
"Rbm24",7.95798526442332e-23,2.44654247169603,0.898,0.428,1.48177685623562e-18
"Lrtm2",0.010622071104622,2.42749671600548,0.061,0.014,1
"Ptprh",0.224159940531471,2.42749671600548,0.02,0.006,1
"Jph1",8.70849024375482e-18,2.42446265591585,0.694,0.241,1.62152088338715e-13
"Pvalb",6.41082191601945e-29,2.39613148293632,1,0.866,1.19369504076282e-24
"Cacna1s",1.48994031672778e-11,2.38889387678173,0.51,0.177,2.77426886974713e-07
"Trdn",2.21104538016038e-27,2.38778700620351,0.98,0.468,4.11696649785863e-23
"Mybpc2",2.39401264404143e-28,2.38534376448322,1,0.803,4.45765154320515e-24
"Sim2",0.000307103799269202,2.38019100122712,0.102,0.021,1
"Tmod4",1.25224207047811e-22,2.37908861327642,0.878,0.403,2.33167473523023e-18
"Fbxo32",4.94769564847542e-23,2.36383807878316,0.837,0.308,9.21260929746124e-19
"Ampd1",3.40996517663439e-09,2.36284375766323,0.429,0.148,6.34935515889323e-05
"Synm",3.96951390256371e-25,2.34305961362845,0.918,0.425,7.39123488657363e-21
"Dusp13",3.36509018597557e-17,2.34231858525022,0.755,0.336,6.2657979262865e-13
"Ucp3",2.87490203196956e-05,2.3271918102098,0.265,0.096,0.535306758352733
"Musk",3.26980866287515e-08,2.31054056965963,0.408,0.147,0.000608838373027352
"Tpm1",2.41734986162143e-30,2.29537704689098,1,0.98,4.50110544233911e-26
"Mylpf",6.37887913379267e-29,2.29515992417456,1,0.927,1.1877472947122e-24
"Casq1",1.81226659806533e-27,2.29207650675604,1,0.64,3.37444040559764e-23
"Kif5c",0.324726552905854,2.28999319225555,0.02,0.008,1
"Klf1",0.324726552905854,2.28999319225555,0.02,0.008,1
"Asb11",7.266033382058e-17,2.27104126072672,0.714,0.297,1.3529354157392e-12
"Gm4841",1.6126039532679e-07,2.26789189982709,0.408,0.157,0.00300266856098483
"Nup210",1.35494797827733e-05,2.2639979837226,0.347,0.156,0.252291313555239
"Tnnc2",1.561746798482e-30,2.26385910948262,1,0.949,2.90797253877347e-26
"Pygm",2.05508441322115e-28,2.2549663263058,1,0.841,3.82656717741779e-24
"Mylk4",6.56775690622089e-05,2.25466011914327,0.163,0.042,1
"Hbb-bs",1.31046128596202e-06,2.24448129443533,0.959,0.844,0.0244007891446128
"Myoz1",6.73329289105138e-26,2.24273573810088,1,0.734,1.25373913631377e-21
"Mlf1",9.26301316406638e-18,2.23019527563186,0.776,0.329,1.72477305114916e-13
"Scn4a",3.72403197400436e-12,2.22521634125078,0.633,0.283,6.93414753559611e-08
"Casr",0.000276340825078009,2.19922772833236,0.122,0.029,1
"Tmem100",2.30354122156488e-05,2.1936086558312,0.265,0.093,0.42891937545538
"Carnmt1",0.00064998068268211,2.18999740227882,0.204,0.077,1
"Lmod3",2.66404937495437e-07,2.18823047610464,0.429,0.18,0.00496045993616503
"Phka1",4.16254417034275e-07,2.18409111692062,0.367,0.138,0.0077506572451782
"Myl1",4.71452881243115e-28,2.17100916834502,1,0.892,8.7784526487468e-24
"Tekt1",1.9703949271453e-08,2.16446231017169,0.265,0.06,0.000366887535434455
"Olfml3",0.374903262149573,2.16446231017169,0.02,0.008,1
"Lpcat2b",0.374903262149573,2.16446231017169,0.02,0.008,1
"Azgp1",0.374903262149573,2.16446231017169,0.02,0.008,1
"Spag11b",0.374903262149573,2.16446231017169,0.02,0.008,1
"9430069I07Rik",0.374903262149573,2.16446231017169,0.02,0.008,1
"Six1",9.15742038403801e-06,2.15487626134249,0.286,0.099,0.170511167550788
"Pde4dip",6.91774351819136e-26,2.1507364627119,1,0.632,1.28808384308723e-21
"Pdk4",1.5698668599523e-20,2.14456275273398,0.837,0.341,2.92309209323119e-16
"Tnnt3",1.16216819874371e-28,2.13961746549864,1,0.959,2.16395718606078e-24
