"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Klf14",1.34762765908811e-07,3.4801475956774,0.028,0.002,0.0023524188417042
"Lep",5.94709382307981e-62,2.85865921893113,0.361,0.056,1.03812469775681e-57
"Gpr162",1.51677471062373e-05,2.76965421287238,0.025,0.003,0.264768193486479
"Kcnk3",1.92204300224745e-05,2.63215068912245,0.03,0.005,0.335511826472315
"Cabp1",7.50663034465784e-05,2.63215068912245,0.023,0.003,1
"Kcnj14",8.17320098767347e-16,2.5917929515063,0.104,0.018,1.42671396440828e-11
"Serpina3k",2.45915664314676e-15,2.52078958017474,0.111,0.022,4.29270383627699e-11
"Zfp618",0.00417855730038172,2.4801475956774,0.013,0.002,1
"Rprml",0.0196657947391205,2.4801475956774,0.01,0.002,1
"Cxcl9",2.94467082771379e-82,2.44296267534375,0.551,0.115,5.1402173968572e-78
"Plppr4",0.000222486313518897,2.409758267786,0.023,0.004,1
"Npr3",1.34996492441559e-82,2.3991631525468,0.573,0.128,2.35649877205986e-78
"Sele",1.23078974398943e-09,2.39268475442706,0.056,0.009,2.14846657710795e-05
"Dnajc6",1.21514174758466e-05,2.38061192212648,0.033,0.006,0.212115143458379
"Atp7b",0.00260956345711441,2.38061192212648,0.015,0.003,1
"Myl3",0.00260956345711441,2.38061192212648,0.015,0.003,1
"Osbp2",0.00260956345711441,2.38061192212648,0.015,0.003,1
"Comp",0.000137075979656801,2.35461671359354,0.025,0.005,1
"Lctl",0.00158963414453604,2.31022259423508,0.018,0.003,1
"Pllp",1.06454911088834e-05,2.28220821806549,0.038,0.008,0.185827692796669
"Mup3",3.0315051501564e-05,2.24310839837655,0.033,0.007,0.529179539011302
"Alb",1.81291539368021e-05,2.2171131898436,0.035,0.007,0.316462511120818
"A530016L24Rik",0.000569816641514439,2.2171131898436,0.023,0.005,1
"Pcdh17",0.000569816641514439,2.2171131898436,0.023,0.005,1
"Tmem255a",0.019744214560325,2.2171131898436,0.01,0.002,1
"Pon1",2.91326433532914e-11,2.20834298021587,0.091,0.021,5.08539422375054e-07
"Sctr",1.08028836878052e-05,2.19474537681515,0.038,0.008,0.188575137654327
"Hpx",5.54277263508243e-25,2.18331048175286,0.199,0.044,9.67546391179988e-21
"She",6.24893283983313e-24,2.18298740593898,0.202,0.048,1.09081371652127e-19
"Mup17",6.37947169357889e-66,2.1766722638151,0.482,0.104,1.11360057883113e-61
"Igfals",1.29479649857625e-14,2.15821950079003,0.116,0.026,2.26019676791471e-10
"Igsf21",0.000200014192250118,2.15821950079003,0.028,0.006,1
"Kcp",0.0114693725473329,2.15821950079003,0.013,0.003,1
"Klrd1",0.0114693725473329,2.15821950079003,0.013,0.003,1
