"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm5678",1.07477225703693e-19,3.91587520128252,0.097,0.007,1.87612245188366e-15
"Angptl7",8.26919867724683e-08,3.78342490525887,0.036,0.003,0.00144347132110021
"Gm438",2.23071327002804e-12,3.65789402317501,0.061,0.005,3.89393308416095e-08
"Gnmt",8.401792445341e-08,3.59077982731647,0.036,0.003,0.00146661688925872
"Vtcn1",1.2102462353794e-10,3.52039049942507,0.055,0.005,2.11260582847829e-06
"Ces4a",3.00732059084862e-25,3.50083770200367,0.4,0.127,5.24957882338535e-21
"Awat1",2.10046821617079e-20,3.50083770200367,0.176,0.028,3.66657731814774e-16
"Scd3",1.87601058877243e-14,3.48940280694139,0.242,0.075,3.27476408376115e-10
"Chat",4.62032080518079e-07,3.36838740598002,0.036,0.004,0.00806523199752359
"Stag3",0.0339303409833048,3.36838740598002,0.012,0.002,1
"Gm973",9.93733680039038e-21,3.30565165063206,0.17,0.025,1.73466151187615e-16
"Far2",1.01079017672171e-28,3.27872876101834,0.624,0.319,1.76443533248541e-24
"Irx4",1.46563493130877e-28,3.27217209072072,0.23,0.033,2.55841233609259e-24
"Coch",8.6918060647179e-30,3.23201496424874,0.406,0.115,1.51724166665716e-25
"Wfdc3",2.68832298682216e-09,3.23088388223009,0.055,0.006,4.69273660579677e-05
"Krt15",2.55585347452743e-32,3.21527497373299,0.733,0.407,4.46149782513508e-28
"Lhx2",3.07658902147768e-28,3.20792273378678,0.303,0.063,5.37049379589143e-24
"Aqp5",1.44557590849258e-11,3.1619365285126,0.073,0.008,2.52339730586466e-07
"Cyp1a1",7.73177560385541e-08,3.14599498464357,0.079,0.016,0.001349658749409
"Col8a2",1.13549369244284e-09,3.12737930647623,0.061,0.007,1.98211778952822e-05
"Rarres1",1.37103566948912e-11,3.11445520725348,0.327,0.157,2.39327986466021e-07
"Tmem45b",1.18402864273801e-16,3.11204765272024,0.145,0.023,2.06684039876346e-12
"Akr1c18",4.71367269340963e-17,3.10535300014623,0.127,0.017,8.22818705361585e-13
"Emilin3",0.000160890540084155,3.10535300014623,0.024,0.003,1
"Aadacl4",3.65743316735365e-14,3.0859876752793,0.133,0.023,6.38441533693253e-10
"Fa2h",2.1337419676828e-23,3.06947596381763,0.612,0.349,3.7246599787871e-19
"Sec14l4",1.19479784910214e-18,3.04645931109266,0.285,0.082,2.08563912539269e-14
"Krt75",4.97744549728511e-14,3.03202422082909,0.279,0.099,8.6886288600609e-10
"Serpinb6e",6.69811052052155e-06,3.00581732659531,0.036,0.005,0.116922217246224
"Snap91",3.82845613498822e-09,2.98136428287078,0.067,0.009,6.68295302923544e-05
"Tbx1",3.18120173298601e-24,2.9604393314875,0.352,0.099,5.55310574510038e-20
"Shank1",2.79117079408571e-07,2.95334990670118,0.048,0.006,0.00487226773815602
"Wnt2b",5.79702459636157e-05,2.95334990670118,0.03,0.004,1
"Cidea",3.92464727979874e-20,2.91232263844112,0.248,0.058,6.85086429161669e-16
"Foxl1",0.000497131504169554,2.88296057880978,0.024,0.004,1
"Lgr6",9.86372921256731e-20,2.87806177939694,0.188,0.033,1.72181257134575e-15
"Sdk2",3.97076935749717e-09,2.86588706545084,0.067,0.009,6.93137499044706e-05
"Rnf152",3.47180500718836e-15,2.8044865207867,0.121,0.018,6.060382820548e-11
"Camk4",1.90176540594143e-07,2.78342490525887,0.061,0.01,0.00331972169261136
"Nyap1",0.000109973286972545,2.78342490525887,0.036,0.006,1
"Cyp2j12",0.000158326449987667,2.78342490525887,0.03,0.005,1
"Avpr1a",0.000158326449987667,2.78342490525887,0.03,0.005,1
"Scube2",1.86718095076534e-15,2.78342490525887,0.133,0.021,3.25935106765599e-11
"Kcns1",0.00419449818314842,2.78342490525887,0.018,0.003,1
"Adcy1",1.18466228875836e-17,2.73367187006177,0.17,0.03,2.0679464912566e-13
"Krt24",2.01041860460218e-06,2.73095748536473,0.048,0.008,0.0350938671619356
"Eya2",2.61474894123134e-08,2.70542239325759,0.067,0.011,0.000456430575181343
"Plekhh1",2.61474894123134e-08,2.70542239325759,0.067,0.011,0.000456430575181343
"Clstn3",1.20739619459759e-09,2.69853600767235,0.097,0.019,2.10763079728956e-05
"Etv4",5.14192811618525e-34,2.69291261235342,0.412,0.098,8.97574971961297e-30
"Slain1",0.00125071306914071,2.69031550086738,0.024,0.004,1
"Elovl4",9.06066252237013e-19,2.67786157211801,0.703,0.498,1.58162924990493e-14
"Dsc2",1.2904676122132e-07,2.67650970134235,0.067,0.012,0.00225264026387936
"Kcnk1",1.2067740051606e-08,2.64849532517276,0.079,0.014,0.000210654470340834
"Sox9",1.28509817350923e-23,2.64140590038644,0.4,0.13,2.24326737167771e-19
"Dgat2l6",1.44602196487739e-08,2.63142181181382,0.091,0.019,0.000252417594188998
"Kcnk2",4.70253238793558e-06,2.63142181181382,0.048,0.008,0.0820874053638035
"Rspo4",4.70253238793558e-06,2.63142181181382,0.048,0.008,0.0820874053638035
"Serpinb11",3.55301528196214e-09,2.61349990381655,0.085,0.015,6.20214347619311e-05
"Paqr6",1.44088074626553e-06,2.60285265961705,0.055,0.009,0.0251520143068111
"Cers4",3.13825027809978e-21,2.59957007562774,0.564,0.293,5.47812968545097e-17
"Gm13178",2.38781811121501e-06,2.5957979020831,0.085,0.022,0.0416817529493692
"Gchfr",0.000112294276558551,2.59077982731647,0.036,0.006,1
"Serpina3b",3.8993402822982e-08,2.56769621420343,0.115,0.031,0.000680668839677973
"Acox2",7.11749119244848e-10,2.56103248392242,0.152,0.042,1.24242926255381e-05
"Pdzrn4",8.1452700645361e-08,2.56103248392242,0.073,0.013,0.00142183834246542
"Zfp365",3.38077052873958e-05,2.56103248392242,0.042,0.008,0.590147303496781
"Plk5",3.38077052873958e-05,2.56103248392242,0.042,0.008,0.590147303496781
"Prr15l",0.00942665186014157,2.56103248392242,0.018,0.004,1
"Vwa2",7.39245297032456e-16,2.5539430591361,0.158,0.029,1.29042659049986e-11
"Ly6g6g",1.01970000448999e-05,2.53831240742233,0.048,0.009,0.177998832783772
"Foxc1",7.02662401399393e-35,2.53360978845705,0.442,0.112,1.22656748788278e-30
"Klk14",0.00126065731259248,2.52039049942507,0.024,0.004,1
"Il17d",0.000786859628559739,2.49391828806388,0.03,0.006,1
"Acoxl",8.03245464514328e-09,2.48703190247864,0.091,0.018,0.000140214528285621
"Tenm2",3.6191096342435e-15,2.47374040612625,0.242,0.07,6.31751777753545e-11
"Megf6",3.86191008788088e-17,2.47222321696456,0.188,0.038,6.74135024940486e-13
