"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cpne8",1.64902729460531e-06,4.10349763970334,0.027,0.002,0.0287854204546303
"Olfr774",0.000682201965771823,3.19660704409482,0.02,0.002,1
"Has1",4.0872512624406e-23,2.97539281395565,0.193,0.027,7.13470580371631e-19
"A4gnt",0.00211580486815213,2.93357263826103,0.02,0.003,1
"Atf7ip2",0.00211580486815213,2.93357263826103,0.02,0.003,1
"Scgb2b27",5.08815932124431e-05,2.93357263826102,0.033,0.005,0.888189091116407
"Raet1d",3.42113537835584e-07,2.88110521836689,0.053,0.008,0.00597193391645795
"Spink6",0.000524347127900499,2.84046323386954,0.027,0.004,1
"Olfr612",0.000130250217373214,2.78156954481597,0.033,0.005,1
"Olfr1200",8.68047908042078e-07,2.78156954481597,0.053,0.008,0.0151526442827825
"Ptgis",1.1258801042841e-46,2.75840651219666,0.547,0.123,1.96533631003832e-42
"Olfr659",0.00511341898451407,2.71118021692458,0.02,0.003,1
"Gm11983",0.00511341898451407,2.71118021692458,0.02,0.003,1
"Lta",0.00511341898451407,2.71118021692458,0.02,0.003,1
"Lcn8",0.00121335571437471,2.67053823242723,0.027,0.005,1
"Oas1g",0.00121335571437471,2.67053823242723,0.027,0.005,1
"Vmn1r27",0.00121335571437471,2.67053823242723,0.027,0.005,1
"Gm5346",0.00121335571437471,2.67053823242723,0.027,0.005,1
"Scml4",0.00121335571437471,2.67053823242723,0.027,0.005,1
"Vmn2r117",0.00121335571437471,2.67053823242723,0.027,0.005,1
"Aldh1a3",7.36519220437914e-27,2.64191755448746,0.293,0.055,1.28566795119642e-22
"Lyg1",0.0451516853949443,2.51853513898218,0.013,0.003,1
"Pigr",0.0451516853949443,2.51853513898218,0.013,0.003,1
"Tmem236",0.0451516853949443,2.51853513898218,0.013,0.003,1
"Angptl6",0.0451516853949443,2.51853513898218,0.013,0.003,1
"Gm2115",0.000146684272115287,2.51853513898218,0.04,0.008,1
"Tas2r124",0.00246649244369548,2.51853513898218,0.027,0.005,1
"Olfr876",0.00246649244369548,2.51853513898218,0.027,0.005,1
"Ifnab",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Nt5c1a",0.0103713059801066,2.51853513898218,0.02,0.004,1
"9330182L06Rik",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Fam71e2",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Gm15293",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Olfr959",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Olfr818",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Cblif",0.0103713059801066,2.51853513898218,0.02,0.004,1
"Gm13283",0.245656802615092,2.51853513898218,0.02,0.01,1
"Oog4",0.000277886200993622,2.41899946543127,0.04,0.008,1
"Cabyr",0.000277886200993622,2.41899946543127,0.04,0.008,1
"Olah",0.00452756513752635,2.38103161523224,0.027,0.006,1
"Tcfl5",0.00452756513752635,2.38103161523224,0.027,0.006,1
