"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Foxi3",1.12673151725697e-06,3.58639020498501,0.05,0.004,0.019511609684339
"Dkk3",2.49408902800632e-16,3.55782105278824,0.158,0.016,4.31901396979854e-12
"Wif1",1.50877022566288e-08,3.54574822048767,0.089,0.011,0.00026127373997804
"Bdh2",6.18347006033527e-06,3.32335579915122,0.05,0.005,0.107079151034826
"Zic4",6.18347006033527e-06,3.32335579915122,0.05,0.005,0.107079151034826
"Sdk2",6.18347006033527e-06,3.32335579915122,0.05,0.005,0.107079151034826
"Trpm1",0.000475179621264843,3.32335579915122,0.03,0.003,1
"Mns1",0.00437121515132524,3.32335579915122,0.02,0.002,1
"Rgs6",0.00437121515132524,3.32335579915122,0.02,0.002,1
"Aox3",7.19290871569326e-07,3.32335579915122,0.059,0.006,0.012455960022966
"Itgbl1",1.31318494855276e-35,3.28327835977588,0.436,0.06,2.27404237540881e-31
"Wfdc12",2.71899726299429e-16,3.24535328714995,0.218,0.034,4.70848756032721e-12
"Ism1",1.23554086802275e-24,3.21901913933648,0.297,0.04,2.139586121155e-20
"Nkd1",1.96143624999962e-09,3.20787858173128,0.099,0.012,3.39661915412434e-05
"C7",2.11437271317497e-42,3.17397817511299,0.564,0.094,3.66145922740509e-38
"Tent5c",8.59299743351428e-17,3.14647803706714,0.188,0.023,1.48804936556167e-12
"Igsf10",2.78432265088989e-20,3.13893122801379,0.208,0.022,4.82161153454602e-16
"Ccdc74a",2.48803837759272e-05,3.10096337781477,0.05,0.006,0.430853605847731
"Cntfr",1.17256190173117e-11,3.0888905455142,0.139,0.019,2.03052544522786e-07
"Cyb5rl",0.000212269928985716,3.06032139331743,0.04,0.005,1
"Gm10643",0.000212269928985716,3.06032139331743,0.04,0.005,1
"Dipk1c",4.98287697536275e-09,3.06032139331743,0.089,0.01,8.62884805823567e-05
"Cldn10",1.07809182224045e-10,3.00142770426386,0.158,0.028,1.86693160857378e-06
"Satb2",2.6702484755485e-05,3.00142770426386,0.059,0.009,0.462406928510734
"Gpr34",0.000474453869575407,3.00142770426386,0.05,0.009,1
"Hoxd3",0.00182806849008328,3.00142770426386,0.03,0.004,1
"Zmynd12",0.00182806849008328,3.00142770426386,0.03,0.004,1
"Fgf23",0.00182806849008328,3.00142770426386,0.03,0.004,1
"Hoxb3",0.00182806849008328,3.00142770426386,0.03,0.004,1
"Zfp449",0.00182806849008328,3.00142770426386,0.03,0.004,1
"Adh1",1.74140591762366e-23,2.97822031310253,0.297,0.042,3.0155926275489e-19
"Lum",9.25262116981297e-62,2.95286473882564,0.861,0.174,1.60227640797651e-57
"Masp1",7.68595306725547e-13,2.93633267604197,0.178,0.029,1.33097649265663e-08
"Zic1",6.24537195049493e-15,2.90831829987238,0.198,0.03,1.08151106066721e-10
"Kif26b",7.92932869577522e-05,2.90831829987238,0.05,0.007,1
"Pamr1",7.92932869577522e-05,2.90831829987238,0.05,0.007,1
"Map9",7.92932869577522e-05,2.90831829987238,0.05,0.007,1
"Gpm6a",7.92932869577522e-05,2.90831829987238,0.05,0.007,1
"Msl3l2",7.92932869577522e-05,2.90831829987238,0.05,0.007,1
"Tmem26",7.92932869577522e-05,2.90831829987238,0.05,0.007,1
"Pde4c",0.016009211488679,2.90831829987238,0.02,0.003,1
"Gng7",0.016009211488679,2.90831829987238,0.02,0.003,1
"Myo1a",0.016009211488679,2.90831829987238,0.02,0.003,1
"Pip5k1b",0.016009211488679,2.90831829987238,0.02,0.003,1
"Ccl8",1.02672500693409e-56,2.88024941759019,0.96,0.333,1.77797969450776e-52
"Cpz",3.52819697873132e-06,2.86392418051392,0.069,0.01,0.0610977870806902
"Adam11",3.52819697873132e-06,2.86392418051392,0.069,0.01,0.0610977870806902
"Zfp870",0.000637581813149529,2.83792897198098,0.04,0.006,1
"Acy3",1.20223392635765e-06,2.83792897198098,0.079,0.012,0.0208190849027354
"Pabpc4l",0.000208949758620856,2.80878262632146,0.05,0.008,1
"Slc6a7",3.92202655258567e-07,2.77081477612244,0.109,0.021,0.0067917733811126
"Cd163",4.06342555333098e-35,2.76696245062683,0.564,0.115,7.03663403070326e-31
"Vstm4",3.56241525535022e-10,2.7639283905372,0.149,0.026,6.16903449768998e-06
"Ms4a14",0.000211162672116765,2.73839329843006,0.05,0.008,1
"Sowahb",0.00503570270285176,2.73839329843006,0.03,0.005,1
"Nts",0.00503570270285176,2.73839329843006,0.03,0.005,1
"Grp",0.00503570270285176,2.73839329843006,0.03,0.005,1
"Cdkn2a",0.143964631927685,2.73839329843006,0.01,0.002,1
"Epor",0.143964631927685,2.73839329843006,0.01,0.002,1
"Rundc3a",0.143964631927685,2.73839329843006,0.01,0.002,1
"Fam20a",0.143964631927685,2.73839329843006,0.01,0.002,1
"Il31ra",1.45518379974666e-12,2.71928447548236,0.188,0.033,2.51994178602129e-08
"Sectm1a",6.35307171512469e-27,2.67699275376592,0.386,0.062,1.10016142890814e-22
"Iglon5",2.81783737536573e-05,2.67127910257153,0.059,0.009,0.487964898292084
"Adamts2",1.77143393000024e-32,2.66256188547042,0.584,0.135,3.06759213658142e-28
"Gria3",4.39094432135082e-08,2.66039078642879,0.109,0.018,0.000760379828128321
"Dct",1.90653538925459e-07,2.65593113823809,0.109,0.02,0.00330154733357217
"Ctsk",7.19082912797198e-46,2.65578354040269,0.851,0.281,1.24523588009091e-41
"Cenps",0.00156737190657267,2.64528389403858,0.04,0.007,1
"Cpxm1",2.3952981413363e-50,2.63161227997995,0.95,0.43,4.14793779135206e-46
"Dpep1",1.92134639105671e-17,2.59400338909489,0.287,0.054,3.3271955453929e-13
"Mfap2",2.28414245052718e-27,2.59371354579087,0.475,0.099,3.95544948157791e-23
"Lbp",3.15373549877663e-26,2.58639020498501,0.446,0.089,5.4613237632315e-22
"Vax2",9.17444514521823e-05,2.58639020498501,0.069,0.014,1
"Gask1a",0.000488227904890251,2.58639020498501,0.05,0.009,1
"Atp6v0e2",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Add2",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Lyve1",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Igf2",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Olfr314",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Cacna1g",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Ndp",0.0384054116629043,2.58639020498501,0.02,0.004,1
"Cpsf4l",0.392414942627053,2.58639020498501,0.01,0.004,1
"Scarf2",5.43995929539289e-22,2.57333405215957,0.347,0.062,9.42037751183187e-18
"Ptgfr",1.91211194105556e-23,2.57238334699113,0.356,0.061,3.31120424832591e-19
"Col1a1",2.61362164413865e-54,2.55579038146141,1,0.929,4.52600860115489e-50
"Clec3b",1.00012816221065e-35,2.55539839052139,0.723,0.204,1.73192193850019e-31
"Mfap4",6.26772251623533e-15,2.55283764527399,0.248,0.047,1.08538150813647e-10
"Ctu1",6.97831708075913e-05,2.54574822048767,0.059,0.01,1
"Hhat",0.000152301626873351,2.54574822048767,0.059,0.011,1
"Zfp51",0.00184251789695139,2.54574822048767,0.05,0.011,1
"Adcyap1r1",6.12101863569917e-15,2.54094723422385,0.228,0.04,1.05997679714403e-10
"Ace",1.75039364662269e-26,2.52893993280111,0.446,0.088,3.0311566778565e-22
"Armh4",0.000562660445736403,2.51600087709362,0.059,0.013,1
"Cdc25c",0.0110919008556013,2.51600087709362,0.03,0.006,1
"Col1a2",1.02008552558449e-55,2.50311881488575,1,0.954,1.76648210465466e-51
"Cbr2",1.2018296152752e-22,2.49668740203678,0.396,0.08,2.08120834477207e-18
"Frem1",5.31398797671768e-05,2.47535889259627,0.079,0.017,0.920223297928201
"Fam49a",0.000499258823939184,2.47535889259627,0.069,0.017,1
"Ephb3",3.14091136327005e-06,2.46085932290115,0.139,0.038,0.0543911620777474
"Qpct",0.000139725598420903,2.45662233001468,0.099,0.028,1
"Reep2",0.000495826410667148,2.44888668123508,0.05,0.009,1
"Abcg3",0.00100799129202902,2.44888668123508,0.05,0.01,1
"Stag3",0.00100799129202902,2.44888668123508,0.05,0.01,1
"Fut10",0.00100799129202902,2.44888668123508,0.05,0.01,1
"Cfap45",0.0422843477023109,2.44888668123508,0.05,0.019,1
"Prox1",0.000155059349200176,2.43027100306773,0.059,0.011,1
"Aspn",2.55279905289938e-12,2.42523541317043,0.198,0.037,4.42068211990585e-08
"Lrrc17",1.51961568996091e-08,2.42523541317043,0.168,0.04,0.000263151849030531
"Ssc5d",0.000153189834285926,2.4164652035427,0.059,0.011,1
"Rgs7bp",0.000571826220037716,2.4164652035427,0.059,0.013,1
"Thbs2",3.10580667284507e-30,2.40824469673773,0.604,0.151,5.37832541536581e-26
"Draxin",0.00030722685098999,2.40581795934319,0.069,0.016,1
"Fbn2",4.73616794199171e-06,2.397356380595,0.089,0.017,0.0820162202514705
"Pcolce2",3.30724164853508e-34,2.3962063645589,0.693,0.185,5.72715036276819e-30
"Serpinf1",6.83055852528038e-21,2.39586829893559,0.386,0.082,1.1828478198228e-16
"Cyp4b1",1.01464667037086e-33,2.38572168011159,0.683,0.177,1.75706363908122e-29
"Cdh11",0.000595447642851297,2.38475634381536,0.079,0.022,1
"Colec12",8.72277429007937e-07,2.37993932751759,0.109,0.022,0.0151052282381304
"Prelp",2.86519984166127e-19,2.37507083569538,0.436,0.117,4.96166656580482e-15
"Mkx",1.47898935251734e-07,2.36642452104311,0.139,0.031,0.00256116586175427
"Mmp2",5.03673156919593e-42,2.34246462209892,0.851,0.281,8.72210805837659e-38
