"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nap1l5",1.14493991769707e-10,5.07055660657915,0.052,0.001,1.98269245547602e-06
"Rgs7",1.5625059003811e-11,4.97102093302823,0.065,0.002,2.70579146768994e-07
"Pck1",1.38719615219881e-58,4.37378010252864,0.545,0.043,2.40220757676268e-54
"Il1f10",4.55041819462328e-05,4.33359101241294,0.026,0.001,0.787995918762914
"Mup17",6.79808087959614e-53,4.12302402647328,0.519,0.044,1.17722366591966e-48
"Thrsp",2.43951807344744e-19,4.04818879355069,0.169,0.012,4.22451344778892e-15
"Mup10",2.09655177481389e-11,3.94127358963418,0.091,0.006,3.63059870844522e-07
"Camp",5.75478513429336e-39,3.90474771360907,0.377,0.03,9.9655614170558e-35
"Phactr1",3.12573658684014e-05,3.74862851169179,0.039,0.003,0.541283804743107
"6430550D23Rik",0.000682966846117298,3.74862851169179,0.026,0.002,1
"Klhdc7a",1.70744483313125e-30,3.74862851169179,0.286,0.021,2.95678221753339e-26
"Sctr",3.50692756085749e-09,3.74862851169179,0.078,0.006,6.07294645713692e-05
"A530016L24Rik",1.48643865988157e-06,3.74862851169179,0.052,0.004,0.0257406582731691
"Cdo1",1.68642642905475e-49,3.62489314326954,0.571,0.062,2.92038464719412e-45
"Agt",1.05771329386787e-09,3.57870351024947,0.091,0.008,1.83164211099098e-05
"Gli2",2.13459852635644e-08,3.55598343374939,0.078,0.007,0.000369648426809144
"Glb1l2",5.35627125048294e-41,3.52623609035534,0.455,0.044,9.2754549244613e-37
"Cyp2e1",1.39392775858008e-16,3.46852059249905,0.221,0.028,2.41386469953313e-12
"Adipoq",1.43282937927446e-55,3.45558153679155,0.727,0.098,2.48123063608958e-51
"Plin1",7.54660709693751e-59,3.40504153567465,0.896,0.172,1.30684595097667e-54
"Adora1",1.00342226502292e-07,3.38605843230708,0.078,0.008,0.00173762633634019
"Zfp57",0.00353489249448696,3.33359101241294,0.026,0.003,1
"Smoc1",1.18695640993804e-23,3.32120728795711,0.299,0.035,2.05545241508971e-19
"Hpx",3.80619553042924e-16,3.28919689305449,0.182,0.018,6.59118880004432e-12
"Cidec",1.014925102549e-50,3.26530627284647,0.701,0.101,1.7575458000841e-46
"Mup11",8.8350855233359e-06,3.26320168452154,0.052,0.005,0.152997176007608
"Trarg1",1.40744339580415e-33,3.23672947316035,0.455,0.058,2.43726972851404e-29
"Gjc1",3.83526915104943e-07,3.23405533886203,0.078,0.009,0.0066415355888723
"Chrdl1",7.84510339218058e-10,3.20806013032908,0.117,0.014,1.35853655442391e-05
"Cd1d1",1.56730773350365e-08,3.20114071638929,0.117,0.016,0.000271410680210826
"Mrap",2.71392226599373e-15,3.16366601097063,0.195,0.023,4.69969918802134e-11
"Acvr1c",8.04888689407424e-10,3.16366601097063,0.117,0.014,1.39382574344684e-05
"Paqr9",6.72190165594096e-06,3.16366601097063,0.065,0.008,0.11640317097593
"Rasd1",2.74330881243213e-39,3.1178623213575,0.519,0.065,4.75058787048872e-35
"Mill2",1.23890346693319e-06,3.09655181511209,0.078,0.01,0.021454091336882
"Ssx2ip",0.000112320863374573,3.07055660657915,0.052,0.007,1
"Prdm16",0.000112320863374573,3.07055660657915,0.052,0.007,1
"Trf",3.49947251761324e-53,3.0519344340127,0.974,0.289,6.06003655875084e-49
"Spata25",0.0106989276855511,3.01166291752558,0.026,0.004,1
"Fam181b",0.0106989276855511,3.01166291752558,0.026,0.004,1
"Olfr675",0.0106989276855511,3.01166291752558,0.026,0.004,1
"Rprml",0.0106989276855511,3.01166291752558,0.026,0.004,1
"Slc1a1",0.0106989276855511,3.01166291752558,0.026,0.004,1
"Syn1",0.0106989276855511,3.01166291752558,0.026,0.004,1
"Ces1d",1.97970539968765e-05,3.01166291752558,0.065,0.009,0.34282558406391
"Retn",2.01087572439336e-44,2.99453873973437,0.61,0.081,3.48223349193199e-40
"B3galt2",7.55087034174663e-35,2.97603900779486,0.481,0.062,1.30758421708026e-30
"Slc7a10",8.34897587943007e-11,2.96435720274722,0.169,0.026,1.4457921530409e-06
"Slc36a2",1.50484021838925e-21,2.95507938915921,0.312,0.043,2.60593180618466e-17
"Cd59b",0.00174308384130181,2.94127358963418,0.039,0.006,1
"Lrrc51",0.00174308384130181,2.94127358963418,0.039,0.006,1
"Aqp7",6.16215918955627e-12,2.94127358963418,0.169,0.023,1.06710110685546e-07
"Cfd",1.78727430466575e-45,2.90510681629689,1,0.506,3.09502291338967e-41
"Cacng7",0.00740854123469364,2.90063160513684,0.039,0.008,1
"Lipe",9.96928482240076e-52,2.88814838104023,0.896,0.185,1.72638105269514e-47
"Slc9a7",0.00129167392687999,2.87415939377565,0.052,0.01,1
"Lep",1.37961265027369e-09,2.8555437156083,0.143,0.021,2.38907522647894e-05
"Riox1",1.16783940335577e-08,2.8555437156083,0.143,0.024,0.000202234749479119
"Plagl1",1.33679039400808e-09,2.80521204005815,0.143,0.021,2.31491992530379e-05
"Tmem141",7.05863958574837e-08,2.80521204005815,0.13,0.022,0.00122234461706405
"Fzd4",2.9980336115607e-22,2.80109593158592,0.338,0.048,5.19169480513966e-18
"Cp",4.79885840441194e-25,2.78179537562699,0.429,0.071,8.31018309892016e-21
"Lpl",7.74861084768055e-44,2.77559555929206,0.857,0.206,1.34182694049284e-39
"Fabp4",4.57905182067491e-44,2.75257209968049,1,0.499,7.92954403786274e-40
"Klri1",0.00176415873719238,2.74862851169179,0.039,0.006,1
"Ankrd34a",0.00391526006745248,2.74862851169179,0.039,0.007,1
"Lrfn1",0.00391526006745248,2.74862851169179,0.039,0.007,1
"2410004P03Rik",0.00391526006745248,2.74862851169179,0.039,0.007,1
"Serpina3k",0.00391526006745248,2.74862851169179,0.039,0.007,1
"Map3k7cl",0.00391526006745248,2.74862851169179,0.039,0.007,1
"Acss1",0.0237753703077853,2.74862851169179,0.026,0.005,1
"Tshb",0.0237753703077853,2.74862851169179,0.026,0.005,1
"Atp2b2",0.0237753703077853,2.74862851169179,0.026,0.005,1
"Syt3",0.0237753703077853,2.74862851169179,0.026,0.005,1
"Chrna7",0.0237753703077853,2.74862851169179,0.026,0.005,1
