"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Myom3",1.03610598095656e-91,3.99742649661169,0.648,0.06,1.92922933654112e-87
"Myh8",6.6819445607812e-10,3.9270371687203,0.062,0.005,1.24417807721746e-05
"Neu2",4.46856373426452e-42,3.59098796558828,0.344,0.036,8.32046567320054e-38
"Lrrn1",7.07775102963373e-22,3.14567745519564,0.211,0.027,1.3178772417178e-17
"Sln",2.18187020406657e-26,3.14065938042901,0.258,0.034,4.06264231997195e-22
"Scn2a",6.54090300508566e-28,3.12910960567715,0.273,0.036,1.21791613954695e-23
"Smtnl1",8.75765437130117e-45,3.12295737869555,0.484,0.078,1.63067524393628e-40
"Myoz2",7.46297936958464e-67,3.11741919515412,0.711,0.124,1.38960675861666e-62
"Th",6.48716891057172e-32,3.08651538272749,0.289,0.034,1.20791085114846e-27
"Actn2",2.18597418677848e-75,3.07272084515224,1,0.59,4.07028393578153e-71
"Atp1b4",3.62295420244985e-08,3.01192606630681,0.07,0.009,0.000674594072496161
"Fhl1",2.08628664688818e-74,2.99015502476189,0.992,0.609,3.88466573650579e-70
"Gkn2",0.0431551892287046,2.95303237725324,0.016,0.003,1
"Nos1",2.01256966433117e-09,2.95303237725324,0.086,0.011,3.74740471498464e-05
"Lmod2",1.61365287728442e-79,2.93714933564658,0.969,0.311,3.00462165750359e-75
"Esrrg",1.54832874541247e-05,2.91239039275589,0.047,0.006,0.288298812395802
"Tmem52",1.84072408585269e-26,2.9088325733427,0.289,0.044,3.42742824785772e-22
"Myog",1.05429198216676e-16,2.87160477790939,0.195,0.032,1.96309167079451e-12
"Chrna1",1.73878070511882e-11,2.83683935974872,0.156,0.031,3.23760967293123e-07
"Isl1",7.26834178260479e-13,2.80929689979179,0.141,0.022,1.35336523992101e-08
"Cilp",2.28969297726202e-18,2.80005151688436,0.266,0.055,4.26340832366189e-14
"Gck",9.90062143518837e-11,2.77746081266978,0.117,0.019,1.84349571123207e-06
"Pitx3",1.60669258904812e-08,2.77246013161142,0.086,0.013,0.00029916616008076
"Plin5",4.25325652239316e-05,2.76038729931084,0.047,0.007,0.791956364469606
"Ankrd2",1.76023762510377e-64,2.75510269618258,0.953,0.395,3.27756245794322e-60
"Apobec2",3.40120057318737e-62,2.75139851608359,0.891,0.303,6.33303546727488e-58
"Arpp21",8.24854996167201e-14,2.7343920907779,0.156,0.025,1.53588000286333e-09
"Hspb3",8.23245730256705e-14,2.73063995591679,0.156,0.025,1.53288354973799e-09
"Crhr2",1.59687820196418e-21,2.7007243780125,0.273,0.049,2.9733872120573e-17
"Tafa3",1.51710212462371e-05,2.68999797141945,0.055,0.009,0.282484415604934
"Csrp3",9.11190642318788e-71,2.67917855316758,1,0.724,1.69663697599758e-66
"Perm1",5.81902503253781e-25,2.65683110748425,0.297,0.049,1.08350246105854e-20
"Asb10",5.30616815378175e-06,2.63753055152531,0.062,0.01,0.0988008510234161
"Prob1",2.68073204699788e-10,2.6285974267553,0.141,0.028,4.99152307151005e-06
"Ddo",2.62071672950096e-10,2.57452075399951,0.117,0.019,4.87977455033079e-06
"Snai3",1.51732592104956e-26,2.55614222468465,0.328,0.056,2.82526086499428e-22
"Slc47a1",3.77636976019593e-09,2.5379948779744,0.109,0.019,7.03160049348482e-05
"Ache",2.96140759993907e-14,2.52007296997713,0.203,0.041,5.51414095108655e-10
"Cep112",3.99601131766739e-06,2.50942572577762,0.07,0.013,0.0744057307349668
"Ldb3",2.44679121550406e-65,2.5017521024992,0.977,0.45,4.55592524326856e-61
"Myh1",3.20876811987876e-66,2.48502441745508,1,0.839,5.97472623921425e-62
"Mybph",1.94781129912776e-59,2.47289984975251,0.867,0.252,3.62682463897589e-55
