"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppp4r4",0.000216160849765745,2.81570763459379,0.019,0.003,1
"Gpr12",0.00386611996394896,2.65220890231091,0.013,0.002,1
"Lrguk",0.000291238002893625,2.52292588536594,0.023,0.004,1
"Gfra3",0.000305851221455334,2.4822839008686,0.026,0.005,1
"Irf4",0.00165245980582123,2.33028080742355,0.023,0.005,1
"Myo16",4.7052628702341e-19,2.19111805975192,0.2,0.053,8.21350686628064e-15
"Cd209d",4.74293029603921e-17,2.03692186473296,0.226,0.073,8.27925912476605e-13
"Pga5",0.0613307253648961,2.00835271253618,0.01,0.003,1
"Mlph",3.10854168633725e-05,1.98924388958848,0.045,0.012,0.54262703676703
"Foxp3",0.00801362749572733,1.96771072803884,0.019,0.005,1
"Cpz",3.71177835505683e-08,1.96104699775783,0.071,0.017,0.000647928029658721
"Ctsk",8.8123544648511e-95,1.892431189611,0.958,0.682,1.53828459538441e-90
"Cd5l",0.000889274042176772,1.88282183045233,0.032,0.009,1
"Carmil3",0.00619773597896262,1.87084918878625,0.023,0.006,1
"Plxnb3",0.00204163279996753,1.84485398025331,0.029,0.008,1
"Poln",0.0460539372796216,1.84485398025331,0.013,0.004,1
"Spib",0.0460539372796216,1.84485398025331,0.013,0.004,1
"Tnnt1",0.175095567084124,1.84485398025331,0.01,0.004,1
"Gpnmb",5.07444676614711e-33,1.84217984595498,0.455,0.164,8.85795427498639e-29
"Slc6a7",4.2887250756264e-09,1.82623830208596,0.132,0.046,7.48639849201345e-05
"Sox10",0.0144168440745592,1.81570763459379,0.019,0.006,1
"Cldn10",3.09537037080164e-09,1.76549618864002,0.129,0.044,5.40327851927134e-05
"Nat8f7",5.57095447757374e-11,1.75558664215622,0.139,0.043,9.72465813605273e-07
"Klhdc9",0.111211018150649,1.74531830670239,0.01,0.003,1
"Cd163l1",0.0106143892784113,1.74531830670239,0.023,0.007,1
"Cd163",1.36736275614582e-48,1.69940663497471,0.771,0.479,2.38686842712815e-44
"Vstm4",3.5411837294982e-15,1.69607478768254,0.235,0.085,6.18149031821206e-11
"Wfdc12",2.37476068240999e-17,1.6920491668427,0.387,0.191,4.14538224721488e-13
"Cd209b",4.55659526642475e-06,1.67820411084385,0.077,0.026,0.0795399269707105
"Tnmd",0.0006177633884733,1.67820411084385,0.042,0.013,1
"Pmel",0.0239631703442866,1.67820411084385,0.019,0.006,1
"Hells",0.0239631703442866,1.67820411084385,0.019,0.006,1
"Cd209e",1.13940376740798e-06,1.66976727369521,0.087,0.029,0.0198894321638736
"Ccl8",6.33674994499881e-80,1.65844085602242,0.974,0.758,1.10614307039899e-75
"Il10",0.00558461442122814,1.65220890231091,0.029,0.01,1
"Lct",0.0771009801182606,1.65220890231091,0.013,0.004,1
"Scn2b",0.0771009801182606,1.65220890231091,0.013,0.004,1
"Itgbl1",3.95758827542163e-10,1.6392310483127,0.19,0.078,6.908366093576e-06
"Dab2",5.77367908332516e-77,1.63026634943023,0.929,0.679,1.00785342078524e-72
"Lum",1.29293689398943e-53,1.62561570516065,0.803,0.497,2.25695064214794e-49
"Usp35",0.0351025149036694,1.61978742461853,0.058,0.033,1
"F13a1",1.53319120822685e-32,1.61138418457489,0.626,0.345,2.67633857308078e-28
"Lyve1",0.0535493279482396,1.59331521325734,0.016,0.006,1
"Lgi3",0.0535493279482396,1.59331521325734,0.016,0.006,1
"C7",3.64754750911435e-31,1.56227203356991,0.594,0.299,6.36715893191002e-27
"Kcna6",0.00306924161639942,1.55976265354631,0.042,0.016,1
"Slc1a7",0.000979806447959268,1.55267322875999,0.042,0.014,1
"Osr2",2.10679093387221e-27,1.54870432655705,0.481,0.21,3.67761425416733e-23
"Gatm",1.9870486067235e-05,1.52667802022705,0.174,0.097,0.346859204789655
"Cyp7b1",1.22857186501776e-23,1.52642332960217,0.465,0.209,2.144595047575e-19
"Rerg",4.69206303583131e-05,1.52292588536594,0.071,0.026,0.819046523534714
"Il17f",0.176015828211034,1.52292588536594,0.01,0.004,1
"Lrat",0.176015828211034,1.52292588536594,0.01,0.004,1
"Siglecf",0.176015828211034,1.52292588536594,0.01,0.004,1
"Cfap300",0.176015828211034,1.52292588536594,0.01,0.004,1
"Olfr1420",0.176015828211034,1.52292588536594,0.01,0.004,1
"Col1a2",2.44099964268137e-127,1.52252950354732,1,0.994,4.2610089762646e-123
"Chadl",0.000537159539332983,1.51085305306537,0.052,0.019,1
"Mmp14",4.61788640813334e-58,1.5062876397855,0.855,0.581,8.06098251403755e-54
"Pappa2",0.00105353074235662,1.50020580886586,0.045,0.016,1
"Mrc1",9.65202654298275e-70,1.49825301628573,0.939,0.694,1.68485775334307e-65
"Abcg3",1.49029102885745e-05,1.49629075886248,0.071,0.024,0.260145201997357
"Hoxd3",0.0128516020221896,1.4822839008686,0.029,0.011,1
"Npb",0.117852950206967,1.4822839008686,0.013,0.005,1
"Mgl2",8.10430149821399e-05,1.45901412154575,0.1,0.045,1
"Mmp11",4.43790805420567e-12,1.45719291990577,0.235,0.097,7.74681229942142e-08
"Nrxn2",0.0801291648143241,1.45581168950741,0.016,0.006,1
"Tent5c",1.09507740602169e-09,1.4519593640118,0.174,0.069,1.91156711995147e-05
"Kctd16",0.0550385439091489,1.43719601134006,0.019,0.008,1
"Mmp17",0.0534332468844568,1.42981648097446,0.032,0.016,1
"Adcyap1r1",5.20201516836305e-07,1.42339021181503,0.161,0.074,0.00908063767789454
"Nim1k",0.00224862862465925,1.42339021181503,0.045,0.017,1
"6430550D23Rik",0.0380777662825729,1.42339021181503,0.023,0.009,1
"Car15",0.0380777662825729,1.42339021181503,0.023,0.009,1
"Mpz",0.0268104323255589,1.42177916190904,0.181,0.14,1
"Bend5",0.0264835559657644,1.41274296761552,0.026,0.01,1
"Cpxm1",1.65572184060766e-71,1.40930826986661,0.984,0.838,2.89022804496473e-67
"Zic1",5.48009937779284e-10,1.40913622813479,0.219,0.098,9.56606147387519e-06
"Ak5",0.0150116441788149,1.40428138886732,0.048,0.024,1
"Duox1",8.05617479487117e-05,1.40067013531495,0.106,0.049,1
"Cacna1g",0.0091158907741145,1.39739500328208,0.032,0.012,1
"Ikzf3",0.0129536746422959,1.39739500328208,0.032,0.013,1
"Aebp1",6.91420704352003e-50,1.39564522133212,0.845,0.591,1.20694398151686e-45
"Fgf23",3.61788477802098e-07,1.39168135208769,0.103,0.036,0.00631537966851342
"C1qc",2.80982163498908e-25,1.3911360128104,0.632,0.382,4.90482464603694e-21
"Btnl2",0.000332235620447544,1.38686433578991,0.074,0.031,1
