"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Olfr480",0.0305520359790557,3.3971567259324,0.015,0.003,1
"Lrrc38",5.38958879232236e-08,3.02276121115091,0.058,0.008,0.000940806619587792
"Asb10",0.00271003454823213,2.85283620970859,0.022,0.003,1
"Ocstamp",0.000528747457618408,2.81219422521125,0.029,0.005,1
"Fcrl1",0.00114424146369066,2.6601911317662,0.029,0.005,1
"Nxph1",0.00114424146369066,2.6601911317662,0.029,0.005,1
"C8g",0.00584118146996177,2.6601911317662,0.022,0.004,1
"Ccdc18",0.0308524999895928,2.6601911317662,0.015,0.003,1
"Olfr1402",0.0850770262952743,2.6601911317662,0.015,0.004,1
"Nanos1",0.00221685400337832,2.52268760801626,0.029,0.006,1
"Scn9a",0.0109603359714126,2.49026613032389,0.022,0.005,1
"Olfr1211",0.0109603359714126,2.49026613032389,0.022,0.005,1
"Gm9918",0.0109603359714126,2.49026613032389,0.022,0.005,1
"Ccdc192",0.0109603359714126,2.49026613032389,0.022,0.005,1
"Slc25a29",0.000828002636285086,2.43779871042975,0.036,0.008,1
"Siglech",0.00393047531536638,2.3971567259324,0.029,0.006,1
"Lrrc30",0.00393047531536638,2.3971567259324,0.029,0.006,1
"Scml4",0.0185285958573733,2.33826303687884,0.022,0.005,1
"Mgp",1.22007825304182e-27,2.32867698804964,0.336,0.065,2.12976859850979e-23
"Rims3",0.00395680015215259,2.28167950851247,0.029,0.006,1
"Gm19345",0.0064834419414666,2.28167950851247,0.029,0.007,1
"Dusp9",0.0064834419414666,2.28167950851247,0.029,0.007,1
"Sfrp2",1.40732433021971e-05,2.27316800865695,0.073,0.017,0.245662535083153
"Tmem52",1.01901990458238e-07,2.25301575026032,0.124,0.033,0.001778801145439
"Gm16253",0.00231153849431039,2.24515363248735,0.036,0.009,1
"Olfr344",0.085951113902367,2.24515363248735,0.015,0.004,1
"Frrs1l",0.085951113902367,2.24515363248735,0.015,0.004,1
"Capn12",0.085951113902367,2.24515363248735,0.015,0.004,1
"Gabrg2",0.085951113902367,2.24515363248735,0.015,0.004,1
"Krtap6-5",0.085951113902367,2.24515363248735,0.015,0.004,1
"Cemip",2.54302569722949e-05,2.22723172449009,0.066,0.015,0.443910565708381
"Bex1",0.000833359348905737,2.21961854038022,0.044,0.01,1
"Angpt4",0.0288999003179586,2.2007595131289,0.022,0.006,1
"Gm12185",0.0288999003179586,2.2007595131289,0.022,0.006,1
"Sfrp4",1.68816348738748e-05,2.15769079123702,0.095,0.028,0.294685818358359
"Eya1",9.54152747075505e-08,2.13662917570919,0.109,0.026,0.001665569035295
"Scn4b",8.43238740317266e-14,2.12067160180621,0.234,0.062,1.47195754509782e-09
"Acat3",0.000701450536316886,2.07522863104504,0.051,0.013,1
"Lrrc51",0.00192835183984226,2.07522863104504,0.044,0.012,1
"Olfr1022",0.00533397576491608,2.07522863104504,0.036,0.01,1
"Gpr156",0.0149010091024156,2.07522863104504,0.029,0.008,1
"Hist2h3b",0.0423047531119293,2.07522863104504,0.022,0.006,1
"Icam4",0.0423047531119293,2.07522863104504,0.022,0.006,1
"Prtn3",0.0423047531119293,2.07522863104504,0.022,0.006,1
"Aqp4",0.0423047531119293,2.07522863104504,0.022,0.006,1
"Gm12353",0.123482583001313,2.07522863104504,0.015,0.005,1
"Elavl4",0.123482583001313,2.07522863104504,0.015,0.005,1
"Pax7",0.123482583001313,2.07522863104504,0.015,0.005,1
"Foxp2",0.123482583001313,2.07522863104504,0.015,0.005,1
"Trbv1",0.123482583001313,2.07522863104504,0.015,0.005,1
"Obox5",0.123482583001313,2.07522863104504,0.015,0.005,1
"Olfr520",0.123482583001313,2.07522863104504,0.015,0.005,1
"Olfr677",0.123482583001313,2.07522863104504,0.015,0.005,1
"Gm10318",0.123482583001313,2.07522863104504,0.015,0.005,1
"Npy4r",0.123482583001313,2.07522863104504,0.015,0.005,1
"Btnl4",0.123482583001313,2.07522863104504,0.015,0.005,1
"Perm1",3.29519112384666e-08,2.05353355994572,0.139,0.038,0.000575208562578674
"Ampd1",1.32747984748506e-07,1.99392852894319,0.139,0.04,0.00231724882176992
"Nrxn2",0.0588523506934592,1.95975141362511,0.022,0.007,1
"Ildr2",1.46468006982326e-05,1.93436609520519,0.088,0.024,0.255674552988349
"Ms4a4d",0.0106667279674166,1.92322553759999,0.036,0.011,1
"Nmnat2",0.166357202999185,1.92322553759999,0.015,0.005,1
"Osbpl6",0.166357202999185,1.92322553759999,0.015,0.005,1
"Gm5538",0.166357202999185,1.92322553759999,0.015,0.005,1
"Vmn2r79",0.166357202999185,1.92322553759999,0.015,0.005,1
"Olfr492",0.166357202999185,1.92322553759999,0.015,0.005,1
"Slc25a36",0.166357202999185,1.92322553759999,0.015,0.005,1
"Nacad",0.166357202999185,1.92322553759999,0.015,0.005,1
"Ccno",0.166357202999185,1.92322553759999,0.015,0.005,1
"Mrgprh",0.166357202999185,1.92322553759999,0.015,0.005,1
"Ppp1r3c",1.22038558228461e-13,1.90530362960273,0.27,0.08,2.13030507243601e-09
"Atp6v0d2",0.00184171139425008,1.89465638540322,0.058,0.018,1
"Rtl3",0.0289143297618638,1.89465638540322,0.029,0.009,1
"Cilp",2.07923624580458e-05,1.89080405990761,0.117,0.039,0.362951479067647
"Stac3",2.86120495212329e-13,1.87681507264303,0.285,0.091,4.99451936442641e-09
"Hjv",5.45940659378178e-07,1.87359476987539,0.124,0.035,0.00952994015010547
"Ccl11",5.62720445330255e-05,1.87359476987539,0.109,0.038,0.982284809368494
"Slc38a3",1.56277937669103e-06,1.85283620970859,0.109,0.03,0.0272798767995186
"Slc47a1",0.00729583494715676,1.82368986404908,0.044,0.014,1
"Bard1",0.038370729215697,1.81219422521125,0.029,0.01,1
"Arsj",0.0191027086328557,1.78572201385006,0.036,0.012,1
"1700092M07Rik",0.0191027086328557,1.78572201385006,0.036,0.012,1
"Arhgef33",0.166735768010527,1.78572201385006,0.015,0.005,1
"Mroh3",0.213495873824758,1.78572201385006,0.015,0.006,1
"Msx1",0.213495873824758,1.78572201385006,0.015,0.006,1
"Gm30302",0.213495873824758,1.78572201385006,0.015,0.006,1
"Psca",0.213495873824758,1.78572201385006,0.015,0.006,1
"Kcng2",0.213495873824758,1.78572201385006,0.015,0.006,1
"Neu2",2.17700616903091e-09,1.77883562826482,0.212,0.069,3.80018196866036e-05
"Tmem233",0.00734311246844812,1.76710633568271,0.044,0.014,1
"Rarb",0.0788037122542725,1.75330053615768,0.022,0.008,1
"Sytl3",0.0788037122542725,1.75330053615768,0.022,0.008,1
"Plcd4",0.101291304472916,1.75330053615768,0.022,0.008,1
"Rrh",0.101291304472916,1.75330053615768,0.022,0.008,1
"Tmprss11e",0.101291304472916,1.75330053615768,0.022,0.008,1
"Abcb4",0.000110093454103537,1.73419171320998,0.095,0.031,1
"Ankrd34a",0.0385358855563991,1.73419171320997,0.029,0.01,1
"Tnnc1",0.0495877839584736,1.73419171320997,0.029,0.01,1
"Itm2a",1.03566117770864e-07,1.72473138396091,0.212,0.08,0.0018078501518082
"Elob",0.0247151390754268,1.72159167643034,0.036,0.013,1
"Rxrg",3.50852788841542e-06,1.69866527958083,0.124,0.039,0.0612448628201796
"Ptgis",6.92918507167884e-17,1.69477136347634,0.401,0.138,1.20955854611226e-12
"Pnp2",0.00065708205242243,1.6933579957014,0.073,0.024,1
"Sel1l3",1.56629177775074e-07,1.68820550793579,0.168,0.055,0.00273411892724169
"Wfdc1",9.27786684779798e-09,1.6690149821532,0.219,0.077,0.000161954443695162
"Alpk3",5.36823057340866e-19,1.6645963108862,0.416,0.132,9.37078328894215e-15
"Amhr2",0.00107501236856536,1.6601911317662,0.08,0.029,1
"Dchs1",0.00194256241987145,1.6601911317662,0.058,0.018,1
"Bcl2a1d",0.0313647810634754,1.6601911317662,0.036,0.013,1
"Calhm6",0.0313647810634754,1.6601911317662,0.036,0.013,1
"Egfl8",0.0313647810634754,1.6601911317662,0.036,0.013,1
"Armc2",0.0497878764655688,1.6601911317662,0.029,0.01,1
"Fut7",0.0626216001509454,1.6601911317662,0.029,0.011,1
"Zscan18",0.126937152360131,1.6601911317662,0.022,0.009,1
"Tmem231",0.126937152360131,1.6601911317662,0.022,0.009,1
"Fam20a",0.126937152360131,1.6601911317662,0.022,0.009,1
"Dupd1",0.126937152360131,1.6601911317662,0.022,0.009,1
"Slc12a8",0.126937152360131,1.6601911317662,0.022,0.009,1
"Thoc1",0.126937152360131,1.6601911317662,0.022,0.009,1
"Galnt5",0.213931275734801,1.6601911317662,0.015,0.006,1
"Kif5c",0.263878069666801,1.6601911317662,0.015,0.006,1
"Olfr1308",0.263878069666801,1.6601911317662,0.015,0.006,1
"Slc12a5",0.263878069666801,1.6601911317662,0.015,0.006,1
"Vmn1r86",0.263878069666801,1.6601911317662,0.015,0.006,1
"Vmn2r68",0.263878069666801,1.6601911317662,0.015,0.006,1
"Olfr615",0.263878069666801,1.6601911317662,0.015,0.006,1
"Avpr1a",0.263878069666801,1.6601911317662,0.015,0.006,1
"Wfikkn2",0.263878069666801,1.6601911317662,0.015,0.006,1
"Esrrb",0.263878069666801,1.6601911317662,0.015,0.006,1
"Serpina16",0.263878069666801,1.6601911317662,0.015,0.006,1
"Nkapl",0.263878069666801,1.6601911317662,0.015,0.006,1
"Ostn",0.263878069666801,1.6601911317662,0.015,0.006,1
"Gm9789",0.263878069666801,1.6601911317662,0.015,0.006,1
"Olfr110",0.263878069666801,1.6601911317662,0.015,0.006,1
"Fitm1",2.39633296827504e-24,1.65713780778864,0.555,0.188,4.18303882942091e-20
"Zfhx4",0.00162739840058931,1.63271039534409,0.08,0.03,1
"Dpf3",0.00404661898194459,1.62776965407382,0.066,0.024,1
"Mybph",2.0995024940757e-36,1.62575763470232,0.715,0.231,3.66489155365854e-32
"Klhl31",2.41558795242481e-30,1.61309135447172,0.584,0.169,4.21665032975274e-26
"Tcap",2.88869236405234e-50,1.61303269839687,0.971,0.464,5.04250139068977e-46
"Bank1",0.0198944444808391,1.60956505869623,0.044,0.016,1
"Gap43",0.000481516465694717,1.60129744271263,0.102,0.039,1
"Pgpep1l",0.00331417011923723,1.59606079434648,0.066,0.024,1
"Kcnc1",0.000122957091619007,1.5898018038748,0.102,0.035,1
"Casq1",2.43538509217941e-42,1.58356985016329,0.861,0.298,4.25120821690838e-38
"Ppp1r27",1.539922868e-10,1.57502374850352,0.241,0.077,2.6880893583808e-06
"Coro6",5.8303227228451e-23,1.57439325901097,0.511,0.164,1.01774113449984e-18
"Axdnd1",0.12729557452994,1.57272829051586,0.022,0.009,1
"Hsfy2",0.155273707969438,1.57272829051586,0.022,0.009,1
"Bend7",0.155273707969438,1.57272829051586,0.022,0.009,1
"Dpf1",0.155273707969438,1.57272829051586,0.022,0.009,1
"Map3k15",0.024609845557391,1.56065545821528,0.044,0.017,1
"Eml5",0.00338336583901366,1.55585447195146,0.066,0.024,1
