"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rprml",0.00168734569111017,3.09565223906369,0.014,0.002,1
"Lep",4.12308360368701e-75,3.05501025456634,0.448,0.064,7.19725473859604e-71
"Plppr4",8.80960245094142e-07,3.02526291117229,0.032,0.004,0.0153780420383633
"Gpr162",8.80960245094142e-07,3.02526291117229,0.032,0.004,0.0153780420383633
"Pcdh17",3.21579486830688e-06,2.83261783322989,0.032,0.004,0.0561349152211648
"Clstn2",1.57496851559034e-07,2.75169783784632,0.043,0.006,0.00274926504081451
"Serpina3k",2.00922647603408e-19,2.7381002344456,0.14,0.024,3.50730573656509e-15
"Hapln3",7.81867117561219e-05,2.70333481628493,0.025,0.004,1
"Cxcl9",7.56310653459e-99,2.67639015392312,0.67,0.126,1.32021587667803e-94
"Npr3",1.37323233937951e-97,2.66049861837467,0.688,0.14,2.39711437162087e-93
"Mup3",4.61099082827342e-07,2.62616695576247,0.043,0.007,0.00804894558983409
"Alb",1.65195162192198e-07,2.61760494225904,0.047,0.008,0.002883646751227
"Pon1",8.54262695600237e-16,2.5886922503438,0.118,0.021,1.49120096143977e-11
"Kcnj14",1.95087565544772e-15,2.58663859157583,0.118,0.022,3.40544854414954e-11
"Hpx",7.5224508624477e-34,2.57907671332278,0.254,0.046,1.31311902254887e-29
"Peg10",4.03295677421642e-12,2.56315715823667,0.09,0.016,7.03992934507218e-08
"Atp7b",0.00181302026135488,2.51068973834253,0.018,0.003,1
"Myl3",0.00181302026135488,2.51068973834253,0.018,0.003,1
"Osbp2",0.00181302026135488,2.51068973834253,0.018,0.003,1
"Kcnk3",9.70890648442949e-06,2.51068973834253,0.036,0.006,0.169478671592201
"A530016L24Rik",7.744453259374e-05,2.51068973834253,0.029,0.005,1
"Msx1",0.000628738398739695,2.51068973834253,0.022,0.004,1
"Igsf21",9.71169516879203e-06,2.51068973834253,0.036,0.006,0.169527350866434
"Zfp618",0.00529763794429745,2.51068973834253,0.014,0.003,1
"Mup17",9.69418654802054e-83,2.48421752698134,0.595,0.112,1.69221720382247e-78
"Klhdc7a",4.08015446960857e-18,2.45410620997616,0.151,0.03,7.12231764214872e-14
"Sncg",3.39856216114924e-80,2.43817723855816,0.642,0.143,5.93253010850211e-76
"Rgs7",3.83221687408864e-07,2.41758033395105,0.05,0.009,0.00668951777540913
"Gnal",3.20244777133768e-41,2.41401371893086,0.301,0.052,5.59019282964706e-37
"Adora1",4.47958099348727e-19,2.39821500908412,0.129,0.02,7.81955658223137e-15
"Camp",1.02476604931757e-63,2.38967433738116,0.513,0.107,1.78883161568876e-59
"Ltc4s",8.39865178933549e-35,2.37186203364521,0.283,0.056,1.4660686563464e-30
"Comp",0.000189086867395715,2.35868664489748,0.029,0.006,1
"Retn",1.00243815669257e-96,2.34076473690022,0.738,0.167,1.74985604632254e-92
"Chrdl1",4.64583460670264e-18,2.34076473690022,0.151,0.03,8.10976888946014e-14
"Msi1",0.000536191040106265,2.34076473690022,0.025,0.005,1
"Pllp",1.43664964539285e-05,2.31804466040013,0.043,0.009,0.250781562099775
"Hp",1.57816321173234e-130,2.31272439749042,1,0.865,2.75484170239997e-126
"Chn1",1.16247633191043e-08,2.30905587717288,0.068,0.014,0.000202921868498285
"Prnd",0.0043958838697776,2.28829731700608,0.018,0.004,1
"Ulk4",5.33880122053317e-05,2.26968163883874,0.036,0.008,0.93194114105627
"Timp4",1.28042287414303e-13,2.26452915107313,0.125,0.028,2.23510616910407e-09
"Hyal4",0.0127865122569086,2.24765533250874,0.014,0.003,1
"Kcp",0.0127865122569086,2.24765533250874,0.014,0.003,1
"Zfp40",0.0127865122569086,2.24765533250874,0.014,0.003,1
"Car4",1.03481954817781e-96,2.21293912705264,0.928,0.401,1.80638100329919e-92
"Mrap",2.23537312998213e-16,2.21112945648362,0.154,0.035,3.9020673356968e-12
"Cfd",2.86992955335159e-126,2.21038103437928,1,0.733,5.00974902833054e-122
"Ccl5",1.6145929299732e-50,2.20236713821891,0.513,0.138,2.81843341856122e-46
"Rbp4",1.14894996166484e-35,2.19630845250852,0.333,0.076,2.00560705308214e-31
"Ppfia4",0.0378629063896811,2.18876164345517,0.011,0.003,1
"Trip13",0.0378629063896811,2.18876164345517,0.011,0.003,1
"Tmem255a",0.0378629063896811,2.18876164345517,0.011,0.003,1
"Dok6",1.0776749329798e-05,2.16965282050746,0.047,0.011,0.188118936300955
"Klf14",0.00325784991822353,2.14811965895782,0.022,0.005,1
"Dpep3",0.00325784991822353,2.14811965895782,0.022,0.005,1
"1700093K21Rik",0.00325784991822353,2.14811965895782,0.022,0.005,1
"Aoc3",2.29638930125188e-55,2.14190783002456,0.498,0.115,4.00857716426529e-51
"Tnfsf11",4.49187732463682e-08,2.1321781150888,0.086,0.023,0.000784102105788604
"Igfals",1.86543700580969e-13,2.12959957098702,0.129,0.03,3.25630683734139e-09
"Gpr182",2.95382323646093e-05,2.12366661523328,0.043,0.01,0.51561938415662
"Ccn5",2.55498958965085e-26,2.10705700233594,0.301,0.084,4.45998982769452e-22
"Fcor",1.22643620983076e-16,2.10351435683666,0.151,0.033,2.14086704788057e-12
"Slc36a2",1.07960221961365e-27,2.09975663739642,0.265,0.061,1.88455363455758e-23
"Slc6a13",8.02260771473627e-05,2.09565223906369,0.039,0.009,1
"Capn9",0.00914854728787604,2.09565223906369,0.018,0.004,1
"AU021092",0.00914854728787604,2.09565223906369,0.018,0.004,1
"Plin4",7.49842584766743e-66,2.09031089626901,0.667,0.196,1.30892521596883e-61
"Prkar2b",5.03392120159259e-62,2.08870617345082,0.588,0.151,8.78721284950003e-58
"Aplnr",6.06328808609488e-13,2.06323076137131,0.136,0.035,1.05840756830872e-08
"Cp",5.51992021316147e-78,2.05482202375638,0.789,0.257,9.63557272409465e-74
"Tmem255b",0.0108575607084723,2.05125811970523,0.022,0.006,1
"Pde5a",3.71303573744839e-07,2.04502616599372,0.068,0.017,0.00648147518328991
"Cldn15",3.9720047027342e-07,2.03675855001012,0.061,0.014,0.00693353140909282
"Cavin2",4.35920337032609e-33,2.03495630737613,0.348,0.089,7.60942540324122e-29
