"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Olfr429",2.54824380378169e-06,5.05296885509646,0.016,0,0.0439623021028418
"Atp6v1g3",2.64059873899411e-06,3.78993444926267,0.033,0.002,0.0455556094451263
"Defb40",2.64059873899411e-06,3.78993444926267,0.033,0.002,0.0455556094451263
"Sult1d1",1.74680789251208e-12,3.60550987812524,0.082,0.007,3.01359297616185e-08
"Gipr",5.79476575559255e-63,3.49225390062198,0.549,0.068,9.99712988154827e-59
"Myo1a",1.44125676538626e-07,3.46800635437531,0.049,0.004,0.00248645617164437
"Tpte",1.79832564579035e-05,3.46800635437531,0.033,0.003,0.310247140411751
"Serpinb9c",1.79832564579035e-05,3.46800635437531,0.033,0.003,0.310247140411751
"Krtap20-2",1.79832564579035e-05,3.46800635437531,0.033,0.003,0.310247140411751
"Mettl11b",6.07980519297164e-08,3.29808135293299,0.057,0.006,0.00104888799189147
"C4bp",6.64152935968195e-07,3.27536127643291,0.049,0.005,0.0114579664513233
"Vmn2r110",6.64152935968195e-07,3.27536127643291,0.049,0.005,0.0114579664513233
"Ear6",2.50929904020967e-05,3.27536127643291,0.041,0.005,0.432904270416971
"Htr2b",8.00688237966442e-05,3.20497194854151,0.033,0.004,1
"Trbv14",8.00688237966442e-05,3.20497194854151,0.033,0.004,1
"Gm1553",8.00688237966442e-05,3.20497194854151,0.033,0.004,1
"Slc7a15",8.00688237966442e-05,3.20497194854151,0.033,0.004,1
"Olfr1275",2.19800165553933e-08,3.17849973718032,0.066,0.007,0.000379199245613644
"1700031L13Rik",0.000889774456637303,3.14607825948794,0.025,0.003,1
"Hist1h4d",0.000889774456637303,3.14607825948794,0.025,0.003,1
"Bsph1",6.78227492255293e-07,3.1054362749906,0.049,0.005,0.0117007806963883
"Olfr916",2.45717786519707e-06,3.1054362749906,0.049,0.006,0.0423912325303799
"Olfr780",2.45717786519707e-06,3.1054362749906,0.049,0.006,0.0423912325303799
"Vmn2r124",7.27836330849886e-05,3.1054362749906,0.041,0.006,1
"Vmn2r19",2.56585319383199e-05,3.05296885509646,0.041,0.005,0.442660992999895
"Zkscan2",2.56585319383199e-05,3.05296885509646,0.041,0.005,0.442660992999895
"Ccdc14",0.00248413438045273,3.05296885509646,0.016,0.001,1
"Mmp13",2.26144786031732e-14,3.04058513064063,0.164,0.027,3.90144984861945e-10
"Olfr1120",7.62569290561111e-07,3.00857473573801,0.057,0.007,0.0131558454007603
"Serpina16",7.62569290561111e-07,3.00857473573801,0.057,0.007,0.0131558454007603
"Mgarp",1.2634073902849e-16,2.98257952720506,0.189,0.03,2.17963042971952e-12
"Hist1h4c",7.47309075216843e-09,2.98257952720506,0.074,0.009,0.00012892576165641
"Cbln3",0.000264587880178239,2.98257952720506,0.033,0.004,1
"Olfr1245",7.62507638464823e-06,2.95343318154555,0.049,0.007,0.131547817787951
"4933430I17Rik",7.62507638464823e-06,2.95343318154555,0.049,0.007,0.131547817787951
"Vmn1r71",7.62507638464823e-06,2.95343318154555,0.049,0.007,0.131547817787951
"Olfr19",7.62507638464823e-06,2.95343318154555,0.049,0.007,0.131547817787951
"Slc7a2",2.78286802636585e-47,2.88611015670193,0.615,0.127,4.80100391908636e-43
"Gm28710",0.00267218669679617,2.88304385365415,0.025,0.004,1
"Rimklb",0.00267218669679617,2.88304385365415,0.025,0.004,1
"Abcb5",2.18228146927027e-06,2.88304385365415,0.057,0.008,0.0376487199078508
"Iqcd",7.44904860170084e-05,2.88304385365415,0.041,0.006,1
"Hist1h3f",7.44904860170084e-05,2.88304385365415,0.041,0.006,1
"Vmn1r230",7.44904860170084e-05,2.88304385365415,0.041,0.006,1
"Olfr117",7.44904860170084e-05,2.88304385365415,0.041,0.006,1
"Olfr669",0.00155785739151476,2.88304385365415,0.033,0.006,1
"Crtam",1.82573622452167e-08,2.83997513176226,0.082,0.012,0.000314976013454479
"Vmn2r74",6.1095017167427e-07,2.83057643376001,0.066,0.01,0.0105401123617245
"9930022D16Rik",6.1095017167427e-07,2.83057643376001,0.066,0.01,0.0105401123617245
"Fam228a",6.1095017167427e-07,2.83057643376001,0.066,0.01,0.0105401123617245
"Nos2",4.78700428602947e-72,2.81827907495663,1,0.39,8.25853979425805e-68
"Olfr1028",2.05092155470673e-05,2.81592965779561,0.049,0.007,0.353824986618005
"Npvf",2.05092155470673e-05,2.81592965779561,0.049,0.007,0.353824986618005
"Olfr798",2.05092155470673e-05,2.81592965779561,0.049,0.007,0.353824986618005
"Kpna2",2.05092155470673e-05,2.81592965779561,0.049,0.007,0.353824986618005
"Vmn2r13",0.000398759541896813,2.81592965779561,0.041,0.007,1
"Mmp12",6.70386598001584e-17,2.79481667064242,0.205,0.035,1.15655095887233e-12
"Slco6d1",0.000703551517170962,2.78993444926267,0.033,0.005,1
"Lrriq3",5.5818408495388e-06,2.76756663623421,0.057,0.009,0.0962979183362434
"Slc39a12",0.000185514131763671,2.7310407602091,0.041,0.007,1
"Olfr1156",0.000185514131763671,2.7310407602091,0.041,0.007,1
"Vmn1r11",0.000185514131763671,2.7310407602091,0.041,0.007,1
"Olfr560",0.000185514131763671,2.7310407602091,0.041,0.007,1
"Olfr645",0.000185514131763671,2.7310407602091,0.041,0.007,1
"Olfr165",0.000185514131763671,2.7310407602091,0.041,0.007,1
"Olfr646",0.0345659706785945,2.7310407602091,0.025,0.007,1
"Tnfrsf9",3.69158631763746e-36,2.70120553066834,0.434,0.074,6.36872471518814e-32
