"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tnni1",5.50642044333024e-21,4.13916095041238,0.116,0.006,9.47544829888267e-17
"Myh8",4.30896536809973e-34,3.99308269092444,0.208,0.014,7.41486760542601e-30
"Igf2",2.74434423224458e-24,3.84370506688621,0.15,0.011,4.72246755484648e-20
"Kcnip4",5.58684213432539e-06,3.70620154313628,0.029,0.002,0.0961383794474712
"Myh3",4.59409669140429e-15,3.59928633921976,0.104,0.01,7.9055215865685e-11
"Myl4",2.93757785307574e-25,3.49975066566885,0.225,0.031,5.05498396957273e-21
"Lrrn1",5.62874200197184e-16,3.16563316177357,0.116,0.012,9.68593923699314e-12
"Art5",5.16694545364788e-12,3.04723846097134,0.098,0.012,8.89127973663728e-08
"Tceal7",2.15733454006303e-10,3.02812963802364,0.081,0.01,3.71234127654045e-06
"Klhdc1",0.000179321665974018,2.96923594897007,0.029,0.004,1
"Lrrc30",1.26022639003332e-06,2.85820463658133,0.052,0.007,0.0216859757196933
"Rbfox1",1.35473941397712e-13,2.85059145247145,0.116,0.015,2.33123558357183e-09
"Bex1",1.04819299722671e-07,2.83173242522014,0.064,0.009,0.00180373050962772
"Neurl1a",2.31791929585876e-18,2.79109044072279,0.179,0.027,3.98867552431375e-14
"Pnmal2",0.000600495590089557,2.70620154313628,0.029,0.004,1
"Lingo3",0.000600495590089557,2.70620154313628,0.029,0.004,1
"Cd28",0.00216503494249468,2.70620154313628,0.023,0.004,1
"Zfp60",0.00216503494249468,2.70620154313628,0.023,0.004,1
"Cxcr3",0.0304245682458958,2.70620154313628,0.012,0.002,1
"Tmem52",3.91697345396704e-13,2.64730785408271,0.121,0.018,6.74032791958648e-09
"Slc9a2",1.05070547208803e-05,2.56869801938634,0.052,0.009,0.180805397636908
"Aox3",1.05070547208803e-05,2.56869801938634,0.052,0.009,0.180805397636908
"Ankrd1",7.21383277859292e-14,2.5427028108534,0.139,0.022,1.24135634454027e-09
"Tnnt1",2.7562308980425e-13,2.52562929749445,0.145,0.026,4.74292212935153e-09
"Tal2",0.00045376068780626,2.51355646519388,0.035,0.006,1
"Hspb3",4.82414189503455e-06,2.49975066566885,0.064,0.012,0.0830138337297546
"Myog",3.0784795993437e-06,2.46519344363248,0.058,0.01,0.0529744769455063
