"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Myo16",1.93507098599393e-18,2.68834024056646,0.233,0.045,3.32987015269835e-14
"Cpz",2.94966895292218e-09,2.67807190511264,0.093,0.015,5.07579033418849e-05
"Kcnq1",0.00191983085517501,2.67807190511264,0.027,0.004,1
"ETV3L",0.00927148311955224,2.61917821605907,0.02,0.003,1
"Asgr2",0.00927148311955224,2.61917821605907,0.02,0.003,1
"Ntn3",0.00927148311955224,2.61917821605907,0.02,0.003,1
"Mlana",0.00927148311955224,2.61917821605907,0.02,0.003,1
"Sectm1b",1.89491016043996e-08,2.5625946876927,0.107,0.022,0.000326076140408509
"Sv2a",0.0458710955794822,2.52606881166759,0.013,0.003,1
"Ccdc155",0.0458710955794822,2.52606881166759,0.013,0.003,1
"Cd4",6.52835781869403e-06,2.52606881166759,0.067,0.013,0.112339981344087
"Cd209d",5.06533942539695e-26,2.49364733397521,0.413,0.107,8.71643608322307e-22
"Ace2",0.00465789063247671,2.45567948377619,0.027,0.005,1
"Fcrls",2.20237034772857e-09,2.42027414764499,0.127,0.027,3.78983889437133e-05
"Slc6a7",1.62523309391624e-11,2.38167890233241,0.187,0.047,2.79670110801107e-07
"Adamts20",0.00103603427193522,2.35614381022528,0.033,0.006,1
"Lrrtm3",0.0210632268699475,2.35614381022528,0.02,0.004,1
"Lgi1",0.0210632268699475,2.35614381022528,0.02,0.004,1
"C1qtnf3",2.50455721441338e-09,2.24449845439637,0.153,0.039,4.30984205456254e-05
"Sprr2j-ps",0.0937927882199523,2.20414071678023,0.013,0.003,1
"Olfr1423",0.0937927882199523,2.20414071678023,0.013,0.003,1
"Lum",2.21518410563876e-59,2.17128703565715,0.947,0.539,3.81188880898317e-55
"Adcyap1r1",1.77937583581397e-15,2.16581259812113,0.26,0.066,3.06194993826868e-11
"Spock1",0.0126957230285837,2.16349873228288,0.033,0.01,1
"Pappa2",0.000168121635560111,2.14755718841386,0.073,0.021,1
"Ctsk",3.4311434123104e-54,2.14704821150228,0.973,0.647,5.90431158390373e-50
"Prkar1b",0.0398689961457919,2.13375138888883,0.02,0.005,1
"Sigirr",0.0398689961457919,2.13375138888883,0.02,0.005,1
