"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppp1r36",5.45066432520126e-15,4.8567048384403,0.046,0.001,1.04734515008742e-10
"Liph",2.08745762797223e-05,4.1197392442741,0.015,0.001,0.401104983214863
"Slc39a2",3.06735082168589e-18,4.03727708408212,0.077,0.005,5.89391460386943e-14
"Defb6",3.04781851951736e-105,3.88805375072806,0.877,0.236,5.85638328525261e-101
"Alox12e",4.61462478085703e-81,3.87978845155334,0.569,0.089,8.86700151641678e-77
"Gna14",3.39041232716095e-40,3.74122762102037,0.195,0.015,6.51467728663977e-36
"Cyp2w1",2.55664999919932e-63,3.72240374672871,0.333,0.03,4.9126029734615e-59
"Sec14l4",4.04453660944355e-48,3.63136513305352,0.559,0.15,7.77157709504579e-44
"Igfbp2",1.6232859933808e-96,3.62497455252452,0.636,0.094,3.11914403628121e-92
"Vipr1",2.25856148085766e-07,3.60516607144434,0.031,0.002,0.004339825885468
"Sox21",1.47607061924293e-52,3.58440751127754,0.287,0.027,2.8362696948753e-48
"Ces4a",3.97093210305548e-28,3.58146997900098,0.436,0.148,7.6301460360211e-24
"Rarres1",6.44470546180622e-66,3.56832930326397,0.677,0.177,1.23835015448607e-61
"Dact2",2.10635171787945e-22,3.55583835908077,0.113,0.009,4.04735482590537e-18
"Lipk",2.07124019308117e-28,3.5526986515502,0.185,0.023,3.97988803100546e-24
"Catsperz",4.01221405384219e-14,3.53477674355294,0.072,0.006,7.70946930445777e-10
"Ces1d",9.42018697123112e-25,3.5030678838256,0.133,0.012,1.81008892652206e-20
"S100a14",1.39984197374051e-121,3.50253640655273,1,0.513,2.68979635254239e-117
"Igfl3",1.77028994620197e-27,3.49825086752783,0.159,0.017,3.4016121316271e-23
"Skint1",1.71092953679032e-104,3.48166540709338,0.703,0.112,3.2875511049426e-100
"Ehf",2.10501607743099e-92,3.47729124889218,0.626,0.098,4.04478839278365e-88
"Fgfbp1",1.98548279904187e-129,3.47204098820498,0.969,0.27,3.81510519835895e-125
"Mab21l4",1.00420249717997e-52,3.46968171533105,0.292,0.028,1.92957509833131e-48
"Ckmt1",2.47977547306555e-131,3.4465495605412,0.938,0.216,4.76488857149545e-127
"Sdr16c5",1.77936932963656e-138,3.44100081337419,0.928,0.188,3.41905816689664e-134
