"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ptgds",1.06530230816719e-18,4.47448596435959,0.071,0.003,2.04697838514326e-14
"Krt75",2.50094233347686e-59,4.05729035691333,0.519,0.092,4.80556069377579e-55
"Grp",3.38858769088238e-35,3.99531812766103,0.231,0.025,6.51117124803049e-31
"Fras1",4.67854825509996e-24,3.65891053549701,0.135,0.012,8.98983047217457e-20
"Hoxc13",2.65433077685269e-40,3.61887587369476,0.276,0.032,5.10029658772245e-36
"Sdk2",1.13540846412825e-27,3.59313046085821,0.179,0.019,2.18168736382243e-23
"Tbx1",2.27868473504932e-83,3.59070779859135,0.705,0.131,4.37849271839727e-79
"Lhx2",3.1136987049994e-72,3.58996318177952,0.647,0.122,5.98297206165635e-68
"Plekhh1",5.3615085734485e-17,3.56194880560993,0.096,0.009,1.03021387238813e-12
"Alx4",1.47054507057897e-13,3.51888008371804,0.115,0.018,2.8256523531175e-09
"Col8a2",5.95510413550297e-32,3.50765282829479,0.212,0.023,1.1442732596369e-27
"Mycn",1.58226697679324e-22,3.47448596435959,0.218,0.039,3.04032599590821e-18
"Spock1",5.93417265264329e-14,3.47448596435959,0.115,0.017,1.14025127520541e-09
"Sncb",5.1881889425388e-12,3.47448596435959,0.083,0.01,9.96910505308831e-08
"Krt15",9.4902368555201e-56,3.41447708987754,0.942,0.633,1.82354901178819e-51
"Dct",1.42673964972484e-40,3.33628867043957,0.417,0.082,2.74148023694628e-36
"Wif1",4.45352215514495e-35,3.30702921850802,0.276,0.038,8.55744282111103e-31
"Rgs6",5.7685408988332e-08,3.30456096291727,0.045,0.005,0.0011084251337108
"Gm973",2.96420761801284e-51,3.30023503751448,0.449,0.074,5.69572493801167e-47
"Mia",1.39003375733375e-07,3.28184088641719,0.038,0.003,0.0026709498647168
"Il31ra",9.82852748566312e-71,3.2779469703127,0.59,0.095,1.88855155637017e-66
"Dkk3",3.52843414985538e-71,3.27073929582054,0.583,0.093,6.77988621894711e-67
"Scnn1b",2.55610215721935e-20,3.22294719736362,0.179,0.028,4.91155029509698e-16
"Adcy1",2.71551614538709e-29,3.18271983998248,0.256,0.04,5.21786427336128e-25
"Crispld1",2.2230469694693e-07,3.15255786947222,0.045,0.005,0.00427158475183525
"Tyrp1",2.14199184863721e-24,3.14433736266726,0.179,0.022,4.1158373371564e-20
"Ndnf",1.20566284684058e-15,3.14328005588421,0.186,0.04,2.31668116020417e-11
"Cntfr",4.56807923358956e-70,3.13668379012382,0.66,0.131,8.77756424734234e-66
"Ptn",9.6982373973027e-58,3.11504707457273,0.686,0.185,1.86351631589171e-53
"Foxi3",4.73809030964358e-29,3.1137386205817,0.288,0.052,9.10424052998014e-25
"Slc26a7",3.02613645202585e-09,3.08329520703511,0.147,0.042,5.81472119256768e-05
"Gli1",8.89547463464027e-44,3.06210291852672,0.436,0.081,1.70926545104613e-39
"Sox9",5.74094007341742e-46,3.05585520035673,0.603,0.167,1.10312163510716e-41
"Lef1",1.67361032290514e-35,3.05391028153931,0.308,0.047,3.21584223546222e-31
"Vwa2",7.29285128637358e-37,3.04314665275164,0.314,0.047,1.40132137467668e-32
