"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rnf138rt1",7.3651550101704e-13,6.68650052718322,0.028,0,1.41521453520424e-08
"Dusp26",0.000725115928166341,4.68650052718322,0.028,0.002,1
"Reg4",2.67413749125802e-07,3.98606080904213,0.083,0.006,0.00513835518945229
"Rnf186",7.53671847944485e-05,3.94953493301701,0.056,0.005,1
"Olfr993",0.0164515394609368,3.87914560512561,0.028,0.003,1
"Zfy1",0.0164515394609368,3.87914560512561,0.028,0.003,1
"Fabp7",7.49630046286763e-07,3.87914560512561,0.083,0.007,0.0144041413394002
"Vinac1",0.000176269225169416,3.81203140926708,0.056,0.005,1
"Rln3",0.000176269225169416,3.81203140926708,0.056,0.005,1
"Ascl5",0.0281597599652591,3.68650052718322,0.028,0.004,1
"Osbp2",0.0281597599652591,3.68650052718322,0.028,0.004,1
"4930539E08Rik",0.0281597599652591,3.68650052718322,0.028,0.004,1
"Gm6890",0.0281597599652591,3.68650052718322,0.028,0.004,1
"Fam217a",1.1550178147193e-09,3.62760683812965,0.139,0.013,2.21936673098313e-05
"Ucp1",8.6718225283519e-06,3.59903768593288,0.083,0.009,0.166629069882282
"Igkv12-38",0.000674672455827333,3.57102330976328,0.056,0.006,1
"Esx1",0.000674672455827333,3.57102330976328,0.056,0.006,1
"Dmrta2",0.0430198405770644,3.51657552574091,0.028,0.004,1
"Cela3a",0.0430198405770644,3.51657552574091,0.028,0.004,1
"Poteg",0.0430198405770644,3.51657552574091,0.028,0.004,1
"Krt2",0.0430198405770644,3.51657552574091,0.028,0.004,1
"Olfr309",0.00115749785755521,3.46410810584677,0.056,0.007,1
"Olfr322",0.00115749785755521,3.46410810584677,0.056,0.007,1
"Krt25",0.00115749785755521,3.46410810584677,0.056,0.007,1
"Tectb",6.3227487107196e-11,3.44946132988237,0.167,0.016,1.21491616476477e-06
"Klhdc8a",3.02077546991037e-05,3.43857301373963,0.083,0.01,0.580442006543277
"D630023F18Rik",0.00185927279362095,3.36457243229586,0.056,0.008,1
"Tmem179",0.00185927279362095,3.36457243229586,0.056,0.008,1
"Gm9925",0.00185927279362095,3.36457243229586,0.056,0.008,1
"Hsd3b5",0.0431526337108967,3.36457243229586,0.028,0.004,1
"Prss48",0.0606531601794766,3.36457243229586,0.028,0.005,1
"Olfr978",0.0606531601794766,3.36457243229586,0.028,0.005,1
"Mroh4",0.0606531601794766,3.36457243229586,0.028,0.005,1
"Prr18",0.0606531601794766,3.36457243229586,0.028,0.005,1
"AU022751",0.0606531601794766,3.36457243229586,0.028,0.005,1
"Ppp1r14d",8.49283171843133e-05,3.29418310440446,0.083,0.011,1
"Erfe",0.0125811029332566,3.29418310440446,0.056,0.011,1
"Olfr483",0.00282850432635066,3.27146302790437,0.056,0.008,1
"Calcoco2",0.00282850432635066,3.27146302790437,0.056,0.008,1
"Zfp239",0.19697586708472,3.27146302790437,0.028,0.008,1
"Chrm4",3.94898611330563e-06,3.25354111990711,0.111,0.014,0.0758797681671677
"Olfr573-ps1",0.0608209570738,3.22706890854592,0.028,0.005,1
"Olfr1045",0.0806271593870255,3.22706890854592,0.028,0.005,1
"Trim71",0.0806271593870255,3.22706890854592,0.028,0.005,1
"Prss21",0.0806271593870255,3.22706890854592,0.028,0.005,1
"Snorc",0.000133610464882371,3.22706890854592,0.083,0.011,1
"Nrsn2",0.000133610464882371,3.22706890854592,0.083,0.011,1
"Grm4",0.000133610464882371,3.22706890854592,0.083,0.011,1
"Zfp977",6.33170070272737e-06,3.20107370001298,0.111,0.015,0.121663629002906
"Sct",6.33170070272737e-06,3.20107370001298,0.111,0.015,0.121663629002906
"AC151602.1",0.00076295968231073,3.20107370001298,0.083,0.014,1
"Gal3st2",0.00411199334124238,3.18400018665404,0.056,0.009,1
"Nutm1",0.00411199334124238,3.18400018665404,0.056,0.009,1
"Selenbp2",0.00411199334124238,3.18400018665404,0.056,0.009,1
"Ppm1n",0.00020281815439974,3.1629385711262,0.083,0.012,1
"Klhdc1",0.00020281815439974,3.1629385711262,0.083,0.012,1
"E330017A01Rik",0.00020281815439974,3.1629385711262,0.083,0.012,1
"Gm17660",4.72970670724903e-07,3.14218001095941,0.139,0.018,0.00908813143797901
"Slc2a2",0.00575315798389691,3.10153802646206,0.056,0.009,1
"Fam240a",0.00575315798389691,3.10153802646206,0.056,0.009,1
"Slc5a10",0.00575315798389691,3.10153802646206,0.056,0.009,1
"Sall4",0.102514950365016,3.10153802646206,0.028,0.006,1
"Taf7l2",0.102514950365016,3.10153802646206,0.028,0.006,1
"Olfr384",0.102514950365016,3.10153802646206,0.028,0.006,1
"D130043K22Rik",0.102514950365016,3.10153802646206,0.028,0.006,1
"Olfr1511",0.102514950365016,3.10153802646206,0.028,0.006,1
"Olfr63",0.102514950365016,3.10153802646206,0.028,0.006,1
"Pcsk1n",0.102514950365016,3.10153802646206,0.028,0.006,1
"8030474K03Rik",0.102514950365016,3.10153802646206,0.028,0.006,1
"Enpp7",0.000298283142805346,3.10153802646206,0.083,0.012,1
"Styxl1",1.01058855834048e-05,3.05423231168371,0.111,0.015,0.194184591485124
"Sprr3",0.000300815643438264,3.04264433740849,0.083,0.012,1
"Olfr153",0.000426501947071086,3.04264433740849,0.083,0.013,1
"Olfr461",0.0284576304274586,3.04264433740849,0.056,0.013,1
"C2cd4d",0.00779082572624434,3.02353551446079,0.056,0.01,1
"Fam166b",0.00779082572624434,3.02353551446079,0.056,0.01,1
"Soga3",0.00779082572624434,3.02353551446079,0.056,0.01,1
"Smim23",0.00779082572624434,3.02353551446079,0.056,0.01,1
"Ighg2b",0.00779082572624434,3.02353551446079,0.056,0.01,1
"Cdkl5",0.00779082572624434,3.02353551446079,0.056,0.01,1
"Gbx2",0.102749165652616,2.98606080904213,0.028,0.006,1
"1810024B03Rik",0.12592494567259,2.98606080904213,0.028,0.006,1
"Cdh26",0.12592494567259,2.98606080904213,0.028,0.006,1
"Oxct2b",0.12592494567259,2.98606080904213,0.028,0.006,1
"Sez6l",0.12592494567259,2.98606080904213,0.028,0.006,1
"Gm6588",0.12592494567259,2.98606080904213,0.028,0.006,1
"Spdye4a",0.12592494567259,2.98606080904213,0.028,0.006,1
"Irgc1",0.12592494567259,2.98606080904213,0.028,0.006,1
"Ifnl2",0.12592494567259,2.98606080904213,0.028,0.006,1
"Trpm5",0.12592494567259,2.98606080904213,0.028,0.006,1
"Rbfox3",0.12592494567259,2.98606080904213,0.028,0.006,1
"Pou6f2",0.12592494567259,2.98606080904213,0.028,0.006,1
"Esm1",0.12592494567259,2.98606080904213,0.028,0.006,1
"Rp1l1",0.12592494567259,2.98606080904213,0.028,0.006,1
"Odf1",0.12592494567259,2.98606080904213,0.028,0.006,1
"Olfr133",0.12592494567259,2.98606080904213,0.028,0.006,1
"Dgkk",0.12592494567259,2.98606080904213,0.028,0.006,1
"4921511C20Rik",0.12592494567259,2.98606080904213,0.028,0.006,1
"Hamp",0.000303502282589449,2.98606080904213,0.083,0.012,1
"Actl7b",0.000429961909053898,2.98606080904213,0.083,0.013,1
"Ipcef1",0.000429961909053898,2.98606080904213,0.083,0.013,1
"Slc22a1",0.000429961909053898,2.98606080904213,0.083,0.013,1
"Krt26",0.000594679700744602,2.98606080904213,0.083,0.013,1
"Olfr187",0.000594679700744602,2.98606080904213,0.083,0.013,1
"Ecel1",0.0102584661286187,2.94953493301701,0.056,0.01,1
"Olfr1160",0.0102584661286187,2.94953493301701,0.056,0.01,1
