"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Krt25",5.68984661251593e-07,3.34953255628196,0.052,0.006,0.0109330402659494
"Xlr",5.68984661251593e-07,3.34953255628196,0.052,0.006,0.0109330402659494
"Iqsec3",0.0101714689024612,3.00160925286166,0.021,0.003,1
"Shisa8",0.00162593299201228,2.90207357931074,0.031,0.005,1
"Tex19.2",4.55804516936164e-05,2.80896417491926,0.052,0.008,0.87582837929284
"Six6",0.0189589480667749,2.80896417491926,0.021,0.004,1
"Wdr95",0.00303639877141826,2.76457005556081,0.031,0.006,1
"Frmpd2",0.00303639877141826,2.76457005556081,0.031,0.006,1
"Samt3",0.000878742542119967,2.63903917347695,0.042,0.008,1
"Prap1",1.47312073267583e-05,2.63903917347695,0.062,0.011,0.28306014878366
"Chrnd",0.000110153884169716,2.63903917347695,0.062,0.013,1
"Igkv12-38",0.00519110532899062,2.63903917347695,0.031,0.006,1
"Olfr987",0.0313033896021093,2.63903917347695,0.021,0.004,1
"Mroh4",0.0313033896021093,2.63903917347695,0.021,0.004,1
"Cd247",0.195888988978012,2.63903917347695,0.01,0.003,1
"Kcne1l",0.195888988978012,2.63903917347695,0.01,0.003,1
"Olfr1226",0.000252715890225488,2.56103666147568,0.052,0.01,1
"Ankrd60",0.000252715890225488,2.56103666147568,0.052,0.01,1
"Mettl7a3",0.00826801393230722,2.52356195605701,0.031,0.007,1
"Pmp2",0.000406411532073157,2.4870360800319,0.052,0.011,1
"Cdcp2",0.000406411532073157,2.4870360800319,0.052,0.011,1
"Asb10",0.000406411532073157,2.4870360800319,0.052,0.011,1
"Cpvl",0.00664809885001315,2.4870360800319,0.042,0.011,1
"Ppp1r17",0.0473001911851065,2.4870360800319,0.021,0.005,1
"Ascl2",0.0473001911851065,2.4870360800319,0.021,0.005,1
"Trap1a",0.0473001911851065,2.4870360800319,0.021,0.005,1
"Syne4",2.079042496095e-05,2.46911417203464,0.073,0.014,0.399488015624653
"Tssk4",0.00336440971329449,2.46911417203464,0.052,0.014,1
"Foxi2",0.00226033249277311,2.45846692783513,0.042,0.009,1
"Traj53",7.33385782461959e-05,2.44639409553455,0.062,0.012,1
"Mapk4",1.57046182976379e-08,2.43258829600952,0.125,0.025,0.000301764240589113
"Foxa3",0.000628966245377528,2.4166467521405,0.052,0.011,1
"Nmur1",0.0124305255548012,2.4166467521405,0.031,0.007,1
"Gm12800",0.0124305255548012,2.4166467521405,0.031,0.007,1
"Fabp7",0.0124305255548012,2.4166467521405,0.031,0.007,1
"Myf5",0.0124305255548012,2.4166467521405,0.031,0.007,1
"Sema5b",0.0124305255548012,2.4166467521405,0.031,0.007,1
"Actrt1",0.0124305255548012,2.4166467521405,0.031,0.007,1
"Olfr993",0.266931198592393,2.4166467521405,0.01,0.003,1
"Lcn9",0.000176704967742621,2.38750040648098,0.062,0.013,1
"Tm6sf2",0.000176704967742621,2.38750040648098,0.062,0.013,1
"Kif2b",0.024059310619973,2.38750040648098,0.042,0.013,1
"Aldh1a3",8.8997709454487e-13,2.38269942021716,0.25,0.06,1.71009098716797e-08
"Armc4",0.00338792130891736,2.37600476764316,0.042,0.009,1
"Il1rl1",8.87556892646736e-13,2.35406221476248,0.229,0.051,1.7054405692207e-08
"Mos",0.0668493931852701,2.34953255628196,0.021,0.006,1
"Cabp4",0.0668493931852701,2.34953255628196,0.021,0.006,1
"Ptgis",6.62710560707315e-43,2.33621990153729,0.906,0.337,1.27339834239911e-38
"Sacs",4.65729015683144e-09,2.32353734774902,0.146,0.031,8.94898303635161e-05
"Pax7",0.0178195301227562,2.31711107858959,0.031,0.008,1
"Olfr767",0.0178195301227562,2.31711107858959,0.031,0.008,1
"Vmn1r192",0.0178195301227562,2.31711107858959,0.031,0.008,1
"Taar8c",0.00489363822055093,2.29800225564188,0.042,0.01,1
"1700012B07Rik",0.00489363822055093,2.29800225564188,0.042,0.01,1
"Ccno",0.00136551450806888,2.28540221886225,0.052,0.012,1
"Vmn2r89",0.00136551450806888,2.28540221886225,0.052,0.012,1
"Best1",1.06347944583033e-08,2.24824922044478,0.146,0.032,0.000204347575516297
"Myog",6.08857198637748e-16,2.23327948778612,0.302,0.07,1.16991910718243e-11
"Ccdc169",0.00684454867857887,2.22400167419811,0.042,0.011,1
"Fhad1",0.00684454867857887,2.22400167419811,0.042,0.011,1
"Vat1l",0.00684454867857887,2.22400167419811,0.042,0.011,1
"Timm8a2",0.00684454867857887,2.22400167419811,0.042,0.011,1
"Spib",0.000387946823332142,2.22400167419811,0.062,0.014,1
"Traj2",0.000546876778370949,2.22400167419811,0.062,0.015,1
"Ptprt",0.00192899198660667,2.2240016741981,0.052,0.013,1
"Ppp1r1b",0.00192899198660667,2.2240016741981,0.052,0.013,1
"Stmn3",0.0897171947003606,2.2240016741981,0.021,0.006,1
"Olfr667",0.0897171947003606,2.2240016741981,0.021,0.006,1
"Kdm4d",0.0897171947003606,2.2240016741981,0.021,0.006,1
"Ascl4",0.0897171947003606,2.2240016741981,0.021,0.006,1
"Traj28",0.0897171947003606,2.2240016741981,0.021,0.006,1
"Rp1l1",0.0897171947003606,2.2240016741981,0.021,0.006,1
"Dcst2",0.33867098834517,2.2240016741981,0.01,0.004,1
"Vmn1r56",0.33867098834517,2.2240016741981,0.01,0.004,1
"Pde8b",0.33867098834517,2.2240016741981,0.01,0.004,1
"Dmrtc1b",0.33867098834517,2.2240016741981,0.01,0.004,1
"1700018G05Rik",0.33867098834517,2.2240016741981,0.01,0.004,1
"Pllp",0.000111134941880541,2.17960755483965,0.073,0.017,1
"Rasl10b",0.00353651488179074,2.17337560112814,0.052,0.014,1
"P4ha3",2.04197584663386e-06,2.16510798514454,0.115,0.027,0.0392365658930695
"Nmnat2",0.00194330862520997,2.16510798514454,0.052,0.013,1
"Dok5",0.00265971679652355,2.16510798514454,0.052,0.013,1
"Cd79a",0.00930689095635483,2.15361234630671,0.042,0.011,1
"Dscam",0.00930689095635483,2.15361234630671,0.042,0.011,1
"Megf10",0.00930689095635483,2.15361234630671,0.042,0.011,1
"Vcam1",4.88238363604868e-11,2.15361234630671,0.188,0.04,9.38150015666754e-07
"Art5",4.63755327488903e-08,2.14153951400613,0.156,0.038,0.000891105861769927
"Sfrp2",2.12058641004428e-07,2.14153951400613,0.146,0.037,0.00407470678690008
"Pacrg",2.06934493623424e-06,2.13653883294777,0.115,0.027,0.0397624629497409
"Pcdh10",0.0327021992507483,2.13653883294777,0.031,0.009,1
"Ankrd65",0.0327021992507483,2.13653883294777,0.031,0.009,1
"Cd28",0.00104050433311539,2.12446600064719,0.062,0.016,1
"Tspan1",0.00104050433311539,2.12446600064719,0.062,0.016,1
"Cmtm2b",0.00358803405857376,2.10852445677817,0.052,0.014,1
"Hmx1",0.115588883516368,2.10852445677817,0.021,0.007,1
"Krtap16-3",0.115588883516368,2.10852445677817,0.021,0.007,1
"Stat4",4.61830124962335e-06,2.10061925869282,0.125,0.033,0.0887406585115126
"Chrng",0.00935903059493484,2.08649815044817,0.042,0.011,1
"Sctr",0.00935903059493484,2.08649815044817,0.042,0.011,1
"Psca",0.00935903059493484,2.08649815044817,0.042,0.011,1
"Ceacam20",0.0123443432777611,2.08649815044817,0.042,0.012,1
"Olfr665",0.0123443432777611,2.08649815044817,0.042,0.012,1
"Slc5a4a",0.0123443432777611,2.08649815044817,0.042,0.012,1
"Crisp1",0.0123443432777611,2.08649815044817,0.042,0.012,1
"Tsx",0.0123443432777611,2.08649815044817,0.042,0.012,1
"Ch25h",3.48481812096897e-05,2.08649815044817,0.094,0.023,0.669607801944188
"Gata2",4.7762823204577e-06,2.05407667275579,0.125,0.033,0.0917762647875947
"P2ry10",0.00361228609818728,2.05407667275579,0.052,0.014,1
"Tcfl5",0.00474575091552544,2.05407667275579,0.052,0.014,1
"F2rl3",0.00474575091552544,2.05407667275579,0.052,0.014,1
"Gdf9",0.00474575091552544,2.05407667275579,0.052,0.014,1
"Msln",0.00474575091552544,2.05407667275579,0.052,0.014,1
"Gm30191",0.0306116134201911,2.05407667275579,0.042,0.014,1
"Cib4",0.0328358272193068,2.05407667275579,0.031,0.009,1
"Olfr154",0.0423353647766948,2.05407667275579,0.031,0.009,1
"Defb19",0.0423353647766948,2.05407667275579,0.031,0.009,1
"Foxj1",0.0423353647766948,2.05407667275579,0.031,0.009,1
"2010003K11Rik",0.0423353647766948,2.05407667275579,0.031,0.009,1
"Cdkl5",0.0423353647766948,2.05407667275579,0.031,0.009,1
"Hoxd12",0.409348102602203,2.05407667275579,0.01,0.004,1
"Dmrta2",0.409348102602203,2.05407667275579,0.01,0.004,1
"Cela3a",0.409348102602203,2.05407667275579,0.01,0.004,1
"Trip13",0.409348102602203,2.05407667275579,0.01,0.004,1
"Olfr178",0.409348102602203,2.05407667275579,0.01,0.004,1
"Dmrtc1a",0.409348102602203,2.05407667275579,0.01,0.004,1
"Sry",0.409348102602203,2.05407667275579,0.01,0.004,1
"Cxcl5",8.5754290659851e-40,2.04006329160661,1,0.71,1.64776869502904e-35
"Myocos",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Cela2a",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Uroc1",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Enpp7",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Itih4",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Cpn2",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Sox8",0.0160165413431946,2.02236781302846,0.042,0.012,1
"Prr15l",0.110445117247307,2.02236781302846,0.031,0.012,1
"Nes",8.18311922527256e-14,2.01541505238669,0.333,0.094,1.57238635913612e-09
"Txndc2",0.00301443188211909,2.01454830856916,0.062,0.018,1
"Ces2a",0.00477641120283928,2.00160925286166,0.052,0.014,1
"Olfml3",0.0061656408228841,2.00160925286166,0.052,0.015,1
"Olfr1329",0.0061656408228841,2.00160925286166,0.052,0.015,1
"Olfr648",0.0061656408228841,2.00160925286166,0.052,0.015,1
"Olfr91",0.0061656408228841,2.00160925286166,0.052,0.015,1
"Hoxd1",0.144109336840211,2.00160925286166,0.021,0.007,1
"Olfr60",0.144109336840211,2.00160925286166,0.021,0.007,1
"Nrgn",0.144109336840211,2.00160925286166,0.021,0.007,1
"Spesp1",0.144109336840211,2.00160925286166,0.021,0.007,1
"Hpse2",0.144109336840211,2.00160925286166,0.021,0.007,1
"Ntsr2",0.000726150238275448,1.97607416075452,0.073,0.02,1
"Ccdc183",0.0534757794429445,1.97607416075452,0.031,0.01,1
"Ppp3r2",0.0534757794429445,1.97607416075452,0.031,0.01,1
"Samd11",0.0534757794429445,1.97607416075452,0.031,0.01,1
"Lmo3",0.0534757794429445,1.97607416075452,0.031,0.01,1
"Gdpd4",0.0534757794429445,1.97607416075452,0.031,0.01,1
"Klhl14",0.0534757794429445,1.97607416075452,0.031,0.01,1
"Erich5",0.016097217286728,1.96096726836431,0.042,0.012,1
"Tmem236",0.020377878241814,1.96096726836431,0.042,0.013,1
"Csn1s2a",0.020377878241814,1.96096726836431,0.042,0.013,1
"Grm1",0.020377878241814,1.96096726836431,0.042,0.013,1
"Amh",0.020377878241814,1.96096726836431,0.042,0.013,1
"Sox30",0.020377878241814,1.96096726836431,0.042,0.013,1
"Znrd1as",4.38169277766748e-05,1.9555128382722,0.104,0.028,0.841942267228807
"Bex1",0.00620375169158393,1.95098317979169,0.052,0.015,1
"Syna",0.00788093684510339,1.95098317979169,0.052,0.016,1
"Col8a1",3.56967203641816e-15,1.94666373033481,0.375,0.107,6.8591248179775e-11
"Slamf9",3.37133099051244e-06,1.94389375500537,0.135,0.037,0.0647801249826964
"Prg3",0.00307378799463722,1.94389375500537,0.062,0.018,1
"Tnfsf11",4.04215304063857e-05,1.94106771092661,0.125,0.038,0.776699706758701
"Th",2.92499168969119e-20,1.93927219726499,0.427,0.105,5.62037153174161e-16
"Cd83",0.000944648783475087,1.93859945533586,0.073,0.021,1
"Glipr1l1",0.000370589100124153,1.93449505700312,0.083,0.023,1
"Htr2a",5.70897160591542e-05,1.92854579067193,0.104,0.029,1
"Prkg2",2.6694468579023e-06,1.920220926021,0.146,0.042,0.0512934213745927
"Gja5",2.55268442472757e-09,1.91524896805848,0.188,0.047,4.90498312211403e-05
"Foxl2",0.0204754182330728,1.90207357931074,0.042,0.013,1
"Gm26741",0.0254765935183115,1.90207357931074,0.042,0.013,1
"Mpl",0.0536678849310904,1.90207357931074,0.031,0.01,1
"Spata46",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Olfr366",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Mapk10",0.0661261436776838,1.90207357931074,0.031,0.011,1
"CAAA01077340.1",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Opn1sw",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Olfr1349",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Folr1",0.0661261436776838,1.90207357931074,0.031,0.011,1
"1700012B09Rik",0.0661261436776838,1.90207357931074,0.031,0.011,1
"1700017N19Rik",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Nhlrc4",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Trim31",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Catsperd",0.0661261436776838,1.90207357931074,0.031,0.011,1
"4930447F04Rik",0.0661261436776838,1.90207357931074,0.031,0.011,1
"Tbpl2",0.17491171011225,1.90207357931074,0.021,0.008,1
"Gpr88",0.17491171011225,1.90207357931074,0.021,0.008,1
"Npas1",0.17491171011225,1.90207357931074,0.021,0.008,1
"Krt32",0.17491171011225,1.90207357931074,0.021,0.008,1
"Hist1h1t",0.17491171011225,1.90207357931074,0.021,0.008,1
"Hsd3b5",0.409803988263962,1.90207357931074,0.01,0.004,1
"Cela3b",0.477962041614898,1.90207357931074,0.01,0.005,1
"Kcnip4",0.477962041614898,1.90207357931074,0.01,0.005,1
"Zfp853",0.477962041614898,1.90207357931074,0.01,0.005,1
"Kcng4",0.477962041614898,1.90207357931074,0.01,0.005,1
"Olfr263",0.477962041614898,1.90207357931074,0.01,0.005,1
"Dkk1",0.477962041614898,1.90207357931074,0.01,0.005,1
"Sowahd",0.477962041614898,1.90207357931074,0.01,0.005,1
"Zfp641",2.23507239911663e-05,1.90207357931074,0.125,0.037,0.429469161490261
"Sstr4",0.00389125288416371,1.90207357931074,0.062,0.019,1
"Taar3",0.00389125288416371,1.90207357931074,0.062,0.019,1
"Myl4",1.72769098071323e-07,1.8890174264853,0.188,0.055,0.00331975821944047
"Cxcl14",1.91519802455486e-33,1.88829368224283,0.99,0.797,3.68005300418215e-29
"Chrna1",2.30356821978925e-05,1.87822683735638,0.115,0.032,0.442630633432505
"Gm3409",9.44231362541172e-05,1.8760783707778,0.104,0.03,1
"A930003A15Rik",0.00011884193496645,1.8760783707778,0.104,0.031,1
"Phf19",0.00060825211498397,1.8703647195834,0.083,0.025,1
"Krtap10-10",0.00192510691451557,1.86644966958002,0.073,0.022,1
"Smco3",0.00486756754194313,1.8614315948134,0.062,0.02,1
"Thbs4",1.90126980198801e-30,1.85679270000988,0.698,0.206,3.65328992451996e-26
"Lrp2",0.0123299987607811,1.85476786453239,0.052,0.017,1
"Cryba4",0.0123299987607811,1.85476786453239,0.052,0.017,1
"Defb37",0.0255926263172297,1.84549005094438,0.042,0.013,1
"Tle7",0.0255926263172297,1.84549005094438,0.042,0.013,1
"Htra4",0.031354139823154,1.84549005094438,0.042,0.014,1
"Gm40193",0.031354139823154,1.84549005094438,0.042,0.014,1
"Hdx",0.031354139823154,1.84549005094438,0.042,0.014,1
"Vwc2l",0.00239674270577143,1.83168425141934,0.073,0.023,1
"Slc32a1",0.0663496402664328,1.83168425141934,0.031,0.011,1
"Crnn",0.0663496402664328,1.83168425141934,0.031,0.011,1
"Sbk3",0.0663496402664328,1.83168425141934,0.031,0.011,1
"Rapgef4",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Defb22",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Tdpoz2",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Maneal",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Pramel1",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Brdt",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Apoa4",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Olfr320",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Cacna1h",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Six2",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Gabrq",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Trpc5",0.0802673351455177,1.83168425141934,0.031,0.011,1
"Ms4a4c",7.02901705277887e-22,1.83076854523761,0.552,0.167,1.35062562669146e-17
"9530003J23Rik",0.00489906030610954,1.82190323062676,0.062,0.02,1
"Loxl3",4.03937966006839e-15,1.81257542847164,0.406,0.125,7.76166801682141e-11
"Prr29",0.00427049177949506,1.80896417491926,0.073,0.025,1
"Abca4",0.0151281473777346,1.80896417491926,0.052,0.017,1
"1700074P13Rik",0.0151281473777346,1.80896417491926,0.052,0.017,1
"Slfn4",0.0151281473777346,1.80896417491926,0.052,0.017,1
"Vtn",0.17529232202074,1.80896417491926,0.021,0.008,1
"1700008O03Rik",0.207636494982247,1.80896417491926,0.021,0.008,1
"Ccdc83",0.207636494982247,1.80896417491926,0.021,0.008,1
"Shisa6",0.207636494982247,1.80896417491926,0.021,0.008,1
"Krtap3-1",0.207636494982247,1.80896417491926,0.021,0.008,1
"Tssk1",0.207636494982247,1.80896417491926,0.021,0.008,1
"Cldn9",0.207636494982247,1.80896417491926,0.021,0.008,1
"Drp2",0.000161769949004827,1.80253790575983,0.115,0.037,1
"Cyp4a14",0.0314901833423664,1.791042266922,0.042,0.014,1
"Gm42372",0.0314901833423664,1.791042266922,0.042,0.014,1
"Olfr1185-ps1",0.0380448034029998,1.791042266922,0.042,0.014,1
"Sit1",0.0380448034029998,1.791042266922,0.042,0.014,1
"Cfap161",0.0380448034029998,1.791042266922,0.042,0.014,1
"Ephb1",0.0380448034029998,1.791042266922,0.042,0.014,1
"H2al1n",0.0380448034029998,1.791042266922,0.042,0.014,1
"1700025C18Rik",0.18941454423549,1.791042266922,0.031,0.014,1
"Zc3h11a",0.00737255633008485,1.78342908281212,0.062,0.021,1
"Adam32",0.0217213489606142,1.78342908281212,0.052,0.018,1
"Cxcl1",4.20894564521911e-11,1.78290187833306,0.417,0.162,8.08748905728852e-07
"Cubn",0.0805230899885676,1.76457005556081,0.031,0.011,1
"U2af1l4",0.0805230899885676,1.76457005556081,0.031,0.011,1
"Gm47969",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Gm38100",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Olfr368",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Ttc30a2",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Oxt",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Efcab8",0.0958617210582013,1.76457005556081,0.031,0.012,1
"1700013F07Rik",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Gkn2",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Mfrp",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Gemin4",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Shisa9",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Gm10490",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Zfp300",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Pcyt1b",0.0958617210582013,1.76457005556081,0.031,0.012,1
"Olfr573-ps1",0.478434481512014,1.76457005556081,0.01,0.005,1
"Col19a1",0.543977718661107,1.76457005556081,0.01,0.006,1
"Cacna1e",0.543977718661107,1.76457005556081,0.01,0.006,1
"Olfr1045",0.543977718661107,1.76457005556081,0.01,0.006,1
"Rnf186",0.543977718661107,1.76457005556081,0.01,0.006,1
"Gsx2",0.543977718661107,1.76457005556081,0.01,0.006,1
"Olfr597",0.543977718661107,1.76457005556081,0.01,0.006,1
"Rprml",0.543977718661107,1.76457005556081,0.01,0.006,1
"Prrxl1",0.543977718661107,1.76457005556081,0.01,0.006,1
"Cfap69",0.000480777286079851,1.76457005556081,0.094,0.029,1
"Scrt1",0.0183496184274692,1.76457005556081,0.052,0.018,1
"Zfp959",0.0183496184274692,1.76457005556081,0.052,0.018,1
"Smim41",0.0823951154332843,1.76457005556081,0.042,0.017,1
"Lypd2",0.335952354591794,1.76457005556081,0.031,0.018,1
"Plce1",7.65152226711423e-07,1.75687566377081,0.167,0.048,0.01470240003626
"Cfap70",0.0316334758252007,1.73857484702786,0.042,0.014,1
"Tmem28",0.0316334758252007,1.73857484702786,0.042,0.014,1
"Scn2b",0.038202243294214,1.73857484702786,0.042,0.014,1
"Vmn2r12",0.0455755475985336,1.73857484702786,0.042,0.015,1
"Shank2",0.0455755475985336,1.73857484702786,0.042,0.015,1
"Zfp930",0.0455755475985336,1.73857484702786,0.042,0.015,1
"Ccdc36",0.0455755475985336,1.73857484702786,0.042,0.015,1
"Dupd1",0.0455755475985336,1.73857484702786,0.042,0.015,1
"Shoc1",0.189872725184617,1.73857484702786,0.031,0.014,1
"Slc25a18",0.211853946522449,1.73857484702786,0.031,0.015,1
"Zfp51",0.00173270831570203,1.73857484702786,0.115,0.045,1
"Mt3",2.79596630739615e-16,1.73737709267024,0.385,0.104,5.3724492596617e-12
"Has1",2.25992105326989e-12,1.73286119583347,0.365,0.119,4.34243830385809e-08
"Hectd2",1.88505218054704e-06,1.73214857786843,0.156,0.046,0.0362212776492114
"Slfn9",3.0403450712279e-06,1.73214857786843,0.156,0.047,0.058420230543644
"Tnfrsf11b",1.15867320327878e-08,1.73096166291799,0.229,0.069,0.000222639056010017
"Ms4a4b",0.00174454246407216,1.72923698244853,0.094,0.033,1
"Ccne1",7.89443128414561e-09,1.72757584807861,0.25,0.079,0.000151691497124858
"Adora2a",0.0011779361732427,1.72150133366892,0.104,0.037,1
"Rbmx2",0.00215417107789935,1.72150133366892,0.083,0.028,1
"Ecrg4",0.022023028759513,1.72150133366892,0.052,0.018,1
"Esrrg",0.022023028759513,1.72150133366892,0.052,0.018,1
"Hoxc12",0.208055066019307,1.72150133366892,0.021,0.008,1
"Cacna1b",0.241943337799477,1.72150133366892,0.021,0.009,1
"Selenbp2",0.241943337799477,1.72150133366892,0.021,0.009,1
"Olfr961",0.241943337799477,1.72150133366892,0.021,0.009,1
"A530084C06Rik",0.241943337799477,1.72150133366892,0.021,0.009,1
"Pou5f1",0.241943337799477,1.72150133366892,0.021,0.009,1
"Slc22a8",0.241943337799477,1.72150133366892,0.021,0.009,1
"Pwwp3b",0.241943337799477,1.72150133366892,0.021,0.009,1
"Ighj1",0.00899198775271183,1.70942850136835,0.062,0.021,1
"Epp13",0.0961502017930429,1.70043971814109,0.031,0.012,1
"Cldn11",0.11285643904458,1.70043971814109,0.031,0.012,1
"Gnrhr",0.11285643904458,1.70043971814109,0.031,0.012,1
