"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Olfr314",9.75873552254436e-18,4.24242982755771,0.078,0.004,1.8751410306569e-13
"Oxct2b",1.23908668970085e-11,3.97564328686281,0.055,0.003,2.38090507426019e-07
"Pax2",2.45743367017363e-05,3.78299820892041,0.023,0.002,0.472195879723863
"Spata31d1b",1.44232841633385e-08,3.59035313097802,0.047,0.004,0.000277143405198549
"Fam50b",3.07720992562871e-07,3.56060578758397,0.039,0.003,0.00591285887209556
"Emx1",0.000141956553981638,3.46107011403305,0.023,0.002,1
"Apoh",6.99640408535835e-08,3.4204281295357,0.047,0.005,0.00134435904500161
"Chrm1",2.77728570206502e-05,3.29757138175017,0.031,0.003,0.533655447651793
"Gm19965",2.7475786486863e-07,3.26842503609066,0.047,0.005,0.00527947237345072
"Msmp",2.7475786486863e-07,3.26842503609066,0.047,0.005,0.00527947237345072
"Cpa1",2.7475786486863e-07,3.26842503609066,0.047,0.005,0.00527947237345072
"Olfr638",5.13119967517859e-08,3.19803570819926,0.055,0.006,0.000985960017585566
"Rhox10",5.13119967517859e-08,3.19803570819926,0.055,0.006,0.000985960017585566
"Oas1d",5.09122452279409e-06,3.19803570819926,0.039,0.005,0.0978278792054885
"Pou6f2",5.09122452279409e-06,3.19803570819926,0.039,0.005,0.0978278792054885
"Olfr1493-ps1",5.24602614719916e-10,3.19803570819926,0.07,0.008,1.00802392418432e-05
"Ccdc70",9.20498285055689e-09,3.19803570819926,0.062,0.007,0.000176873745473451
"Olfr668",9.93397186651047e-15,3.16632684847192,0.109,0.012,1.90881269414999e-10
"Olfr748",9.0871747319826e-07,3.13092151234072,0.047,0.006,0.0174610062475046
"Spert",9.0871747319826e-07,3.13092151234072,0.047,0.006,0.0174610062475046
"Fam186b",1.66989300654622e-09,3.10492630380778,0.07,0.009,3.20869941207857e-05
"Olfr1224-ps1",1.59960432411606e-07,3.08255849077932,0.055,0.007,0.003073639708789
"Asz1",1.59960432411606e-07,3.08255849077932,0.055,0.007,0.003073639708789
"Olfr282",1.59960432411606e-07,3.08255849077932,0.055,0.007,0.003073639708789
"Odf3",1.53248903065145e-05,3.04603261475421,0.039,0.005,0.294467767239676
"Epx",1.53248903065145e-05,3.04603261475421,0.039,0.005,0.294467767239676
"Hs3st4",0.00954743865915338,3.04603261475421,0.016,0.002,1
"C1ql4",0.00954743865915338,3.04603261475421,0.016,0.002,1
"Npffr2",1.14234034480667e-08,3.02400630842421,0.078,0.012,0.000219500697254602
"Olfr1413",1.26505225057935e-08,2.99450231411413,0.07,0.01,0.000243079789948823
"Lrfn5",5.15772238171494e-09,2.97564328686281,0.078,0.011,9.91056355646526e-05
"Dtx1",0.0014871833863451,2.97564328686281,0.023,0.003,1
"Apc2",0.0014871833863451,2.97564328686281,0.023,0.003,1
"Cartpt",7.57888964154893e-08,2.95292321036273,0.062,0.009,0.00145628364462363
"Cacng5",0.000240843716784975,2.93500130236546,0.031,0.005,1
"Uts2b",3.12980994229884e-08,2.92050173267035,0.07,0.01,0.000601392980412722
"Dytn",3.98054458497868e-05,2.90852909100427,0.039,0.006,0.764861642003654
"Tas1r2",3.98054458497868e-05,2.90852909100427,0.039,0.006,0.764861642003654
"Gm1113",3.98054458497868e-05,2.90852909100427,0.039,0.006,0.764861642003654
"Wap",3.98054458497868e-05,2.90852909100427,0.039,0.006,0.764861642003654
"Olfr723",3.98054458497868e-05,2.90852909100427,0.039,0.006,0.764861642003654
"Usp51",3.98054458497868e-05,2.90852909100427,0.039,0.006,0.764861642003654
"Hoxc12",0.000186738098883807,2.88991341283693,0.039,0.007,1
"Zp3r",1.11994212802852e-06,2.8761076133119,0.055,0.008,0.021519687990068
"Olfr395",1.11994212802852e-06,2.8761076133119,0.055,0.008,0.021519687990068
"Slc6a3",1.11994212802852e-06,2.8761076133119,0.055,0.008,0.021519687990068
"Tff2",1.11994212802852e-06,2.8761076133119,0.055,0.008,0.021519687990068
"Bmerb1",1.89134041742423e-07,2.86546036911239,0.062,0.009,0.00363421061208065
"Pudp",9.1452524696475e-07,2.85699879036419,0.062,0.01,0.0175726026204277
"Krtap27-1",6.48004328941618e-11,2.83958173728678,0.094,0.013,1.24514031806132e-06
"Olfr1420",3.09963895948582e-13,2.82880189853354,0.117,0.016,5.955956260652e-09
"Bpifb9a",0.000552952108599707,2.78299820892041,0.031,0.005,1
"Gm6588",0.000552952108599707,2.78299820892041,0.031,0.005,1
"Olfr181",0.000552952108599707,2.78299820892041,0.031,0.005,1
"Olfr133",0.000552952108599707,2.78299820892041,0.031,0.005,1
"Zcchc13",0.0115664481601566,2.78299820892041,0.023,0.005,1
