"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Myh8",6.37052384074875e-12,4.19525176213524,0.074,0.005,1.18619153914742e-07
"Myom3",1.69205189330133e-98,4.06601585436891,0.722,0.063,3.15060062532709e-94
"Neu2",1.12625960138343e-39,3.59564248544968,0.361,0.039,2.09709537777595e-35
"Sln",9.95153241531774e-31,3.3415412043859,0.296,0.034,1.85297533573216e-26
"Atp1b4",5.89835140765171e-10,3.28014065972175,0.083,0.009,1.09827303210475e-05
"Smtnl1",6.50393065576925e-47,3.26389130807668,0.528,0.081,1.21103188810423e-42
"Esrrg",1.10889148168624e-06,3.18060498617084,0.056,0.006,0.0206475593889978
"Myoz2",2.27029564494761e-61,3.1434274373013,0.731,0.132,4.22729049089244e-57
"Actn2",2.47541444483882e-66,3.13112142471553,1,0.597,4.60922169628989e-62
"Chrna1",1.5140640999045e-14,3.10505395316366,0.185,0.03,2.81918735402217e-10
"Isl1",4.74201023278973e-16,3.07751149320674,0.167,0.021,8.82962305345448e-12
"Fhl1",2.64031055185065e-65,3.03106946739933,0.991,0.615,4.91625824754591e-61
"Nos1",1.94888909446108e-09,3.00260668419285,0.093,0.012,3.62883149388653e-05
"Hspb3",2.71242088255303e-17,2.99885454933174,0.185,0.025,5.05052768331374e-13
"Lmod2",8.87139780039614e-74,2.98852445335045,0.991,0.319,1.65185427043376e-69
"Lrrn1",4.67316374099537e-17,2.97613447283165,0.204,0.031,8.70143088573338e-13
"Cilp",6.3051111253906e-19,2.94113905147545,0.287,0.056,1.17401169154773e-14
"Apobec2",9.71240387861744e-67,2.90405679478749,0.954,0.307,1.80844960219857e-62
"Gck",1.87382824240958e-11,2.89931887578082,0.13,0.019,3.48906818736664e-07
"Myog",1.23042152707939e-15,2.89109836897585,0.204,0.034,2.29104488342182e-11
"Ankrd2",2.65522496316266e-61,2.86434564137017,0.972,0.402,4.94402888140888e-57
"Th",2.30842729135472e-24,2.83956806833577,0.278,0.039,4.29829161650248e-20
"Pitx3",1.46273713659257e-08,2.83268168275053,0.093,0.014,0.000272361654833536
"Crhr2",1.04577251620868e-23,2.80620947138934,0.306,0.05,1.94722842518055e-19
"Scn2a",1.42472817695913e-20,2.79843212079762,0.259,0.041,2.65284386549789e-16
"Prob1",1.99625642453377e-11,2.7931533185639,0.157,0.029,3.71702946248188e-07
"Arpp21",1.35056866880111e-13,2.77764031919257,0.167,0.026,2.51475886130766e-09
"Ache",1.40714405354044e-16,2.71601166241776,0.231,0.041,2.62010222769231e-12
"Csrp3",6.13761424438906e-62,2.71475386815509,1,0.728,1.14282377230524e-57
"Tmem52",1.00733664017779e-18,2.70823431182604,0.269,0.049,1.87566082401104e-14
"Perm1",2.8403517528689e-24,2.69929426747283,0.315,0.052,5.2887349638419e-20
"Snai3",2.77405962388794e-28,2.67747615726714,0.361,0.058,5.16529901967935e-24
"Plin5",0.000242848739149833,2.66870594763941,0.046,0.008,1
"Pgpep1l",3.09297659682207e-12,2.66181956205417,0.157,0.026,5.7591224232827e-08
"Slc47a1",1.0985546774425e-09,2.65009026947206,0.12,0.02,2.04550880939794e-05
"Tafa3",5.70966627852451e-05,2.65009026947206,0.056,0.01,1
"Kcnc1",6.68689307475117e-18,2.64047226691046,0.204,0.029,1.24509949051867e-13
"Asb10",1.34993216356881e-05,2.63628446994703,0.065,0.011,0.251357368856512
"Asb18",7.59135821681816e-07,2.61717564699932,0.083,0.014,0.0141351089997154
"Hspa1l",1.61267504553483e-12,2.58381705005289,0.157,0.025,3.00280093478585e-08
"Zfp641",8.26834368162436e-15,2.57354871459907,0.204,0.036,1.53956559351846e-10
"Mybph",1.28834002433929e-57,2.570895823114,0.898,0.259,2.39888912531977e-53
"Tcap",7.62562372141586e-58,2.55857103731094,1,0.635,1.41989113692763e-53
