"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc1a6",1.47975842045444e-22,6.64916543570239,0.081,0,2.75531017888618e-18
"Wfdc11",3.12295603470826e-21,6.56170259445205,0.076,0,5.81494413662678e-17
"Try10",6.57585054171277e-20,6.46859319006056,0.071,0,1.22442337086692e-15
"Elobl",1.38193069498271e-18,6.36905751650965,0.066,0,2.57315495405781e-14
"Sfta2",2.89959731790685e-17,6.26214231259314,0.061,0,5.39905020594255e-13
"Olfr745",3.25410949296927e-26,5.95402001723081,0.101,0.001,6.05915187590879e-22
"Olfr618",6.37256380153947e-21,5.64916543570239,0.081,0.001,1.18657137984665e-16
"Astl",5.33637931378048e-30,5.62059628350561,0.121,0.002,9.93633828225926e-26
"Atp4b",1.32752007198689e-19,5.56170259445205,0.076,0.001,2.47184237403958e-15
"Cdkl1",1.32752007198689e-19,5.56170259445205,0.076,0.001,2.47184237403958e-15
"Fpr-rs4",1.32752007198689e-19,5.56170259445205,0.076,0.001,2.47184237403958e-15
"Gm6040",2.73810956002653e-18,5.56170259445205,0.071,0.001,5.09836000076941e-14
"Nlrp14",5.66100634694369e-17,5.46859319006056,0.066,0.001,1.05407938180092e-12
"Ctxn2",5.69357493758736e-17,5.36905751650965,0.066,0.001,1.06014365337877e-12
"Gphb5",5.69357493758736e-17,5.36905751650965,0.066,0.001,1.06014365337877e-12
"Nutm2",5.69357493758736e-17,5.36905751650965,0.066,0.001,1.06014365337877e-12
"Gm20741",5.69357493758736e-17,5.36905751650965,0.066,0.001,1.06014365337877e-12
"Olfr835",2.12215338812955e-23,5.29866818861825,0.096,0.002,3.95144960869721e-19
"Agbl4",1.17208577308794e-15,5.26214231259314,0.061,0.001,2.18242370948974e-11
"Abcb11",2.39032798349613e-14,5.26214231259314,0.056,0.001,4.45079070526979e-10
"Chil4",4.35454094283586e-22,5.22466760717448,0.091,0.002,8.10815523556037e-18
"Krt83",1.55085465200434e-63,5.2170544230646,0.283,0.008,2.88769136203208e-59
"Crb2",8.87649120306605e-21,5.1466650951732,0.086,0.002,1.6528026620109e-16
"L1td1",8.87649120306605e-21,5.1466650951732,0.086,0.002,1.6528026620109e-16
"Gm11559",8.87649120306605e-21,5.1466650951732,0.086,0.002,1.6528026620109e-16
"4933417A18Rik",8.87649120306605e-21,5.1466650951732,0.086,0.002,1.6528026620109e-16
"Hs6st3",8.87649120306605e-21,5.1466650951732,0.086,0.002,1.6528026620109e-16
"Cyp2c23",8.87649120306605e-21,5.1466650951732,0.086,0.002,1.6528026620109e-16
"Chrng",2.40292692048162e-14,5.1466650951732,0.056,0.001,4.47424992593677e-10
"Ugt1a10",2.40292692048162e-14,5.1466650951732,0.056,0.001,4.47424992593677e-10
"Slc26a1",2.40292692048162e-14,5.1466650951732,0.056,0.001,4.47424992593677e-10
"Lrcol1",2.40292692048162e-14,5.1466650951732,0.056,0.001,4.47424992593677e-10
