"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppp1r36",1.35137389295395e-12,4.39147250618601,0.044,0.002,2.59666493531102e-08
"Liph",9.86386912428099e-06,4.2215475047437,0.016,0.001,0.189534245223059
"Slc39a2",1.28243218896346e-19,4.13908534455172,0.082,0.005,2.46419345109328e-15
"Defb6",5.0868447248951e-100,3.87464688162487,0.88,0.24,9.77437213888593e-96
"Alox12e",2.75374897067654e-77,3.8474231987309,0.574,0.092,5.29132864715497e-73
"Gna14",6.75964091432443e-41,3.75206222144248,0.202,0.015,1.29886500168744e-36
"Cyp2w1",6.9430266824771e-64,3.73612067757345,0.344,0.031,1.33410257703797e-59
"Lipk",6.47333094377524e-31,3.6545069120198,0.197,0.023,1.24385054084641e-26
"Catsperz",3.14260126175616e-15,3.63658500402254,0.077,0.006,6.03850832446446e-11
"Sec14l4",1.42260990788972e-44,3.63355094393291,0.557,0.153,2.73354493801009e-40
"Ces4a",7.62305694219185e-25,3.60351318241689,0.426,0.151,1.46477039144216e-20
"Igfl3",8.37672897077501e-30,3.60005912799743,0.169,0.016,1.60958847173442e-25
"Rarres1",1.54798616139059e-61,3.5531689958349,0.678,0.18,2.97445540911201e-57
"S100a14",4.64246631730974e-118,3.54036224142293,1,0.516,8.92049902871066e-114
"Mab21l4",6.41302450638811e-55,3.5211077866026,0.306,0.029,1.23226265890248e-50
"Dact2",8.39366559661175e-22,3.51105412193868,0.115,0.01,1.61284284438895e-17
"Ehf",3.64463905409141e-90,3.4990814802726,0.634,0.101,7.00317394243665e-86
"Fgfbp1",1.35167088817289e-126,3.49744112189135,0.978,0.274,2.59723561162421e-122
"Mab21l3",1.08828001222818e-49,3.49572246818269,0.268,0.023,2.09113004349645e-45
"Trip13",3.11682809571843e-06,3.48458191057749,0.027,0.002,0.0598898518592296
"Slc28a3",5.67807493671485e-12,3.48458191057749,0.06,0.005,1.09104209908976e-07
"Igfbp2",8.91328168102695e-84,3.48055203354134,0.617,0.1,1.71268707500933e-79
"Sdr16c5",7.17491026969541e-135,3.47100989100396,0.934,0.193,1.37865900832197e-130
"Skint1",2.2263388048783e-99,3.47064271961962,0.705,0.115,4.27791001357364e-95
"Far2",8.14201613850791e-22,3.45633723555484,0.678,0.444,1.56448840101429e-17
"Ckmt1",6.49628563460082e-127,3.44763354975482,0.945,0.22,1.24826128468855e-122
"Wnt10a",9.99838609872234e-103,3.43923292340262,0.743,0.136,1.9211898888695e-98
"Rassf10",5.49009850990056e-74,3.42898958461417,0.448,0.05,1.05492242867739e-69
"Sprr4",1.62686797837159e-30,3.42184615522953,0.273,0.049,3.126026820441e-26
"Ggt6",5.43997562940553e-123,3.41992895223524,0.787,0.116,1.04529131719027e-118
"Dlk2",3.91970871837734e-84,3.4194868823556,0.486,0.05,7.53172030236207e-80
"Gsdma",7.26954882073548e-51,3.41858435180325,0.344,0.044,1.39684380590432e-46
"Sult2b1",1.66263668749803e-51,3.41419258268609,0.322,0.036,3.19475639502747e-47
"Krt14",4.79050401927976e-106,3.41387122011875,1,0.99,9.20495347304606e-102
"Car12",7.69229044291311e-131,3.40483452798786,0.907,0.173,1.47807360860575e-126
"Dgat2l6",5.61376193339105e-19,3.40375083596444,0.164,0.028,1.07868435550109e-14
"Scd3",4.0908566915188e-20,3.40122616408201,0.443,0.184,7.86058113275338e-16
"Pou2f3",1.73511956105452e-109,3.39106456187652,0.836,0.175,3.33403223656626e-105
"Epcam",6.39367384937542e-123,3.3902182223976,0.973,0.286,1.22854443015749e-118
"Cacna2d2",3.03787569822627e-33,3.38024525076275,0.213,0.025,5.83727815414178e-29
"Psapl1",1.33328075159197e-94,3.36770434025306,0.913,0.289,2.56189896418397e-90
"Pank1",7.17212850584679e-68,3.36730619505526,0.623,0.134,1.37812449239846e-63
