"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pmp2",1.08945231655857e-09,3.04998813583168,0.046,0.005,2.09338262626729e-05
"Sycp2",6.38944782138244e-07,2.5194734191329,0.043,0.008,0.0122773239887864
"Tex11",0.00859144188077709,2.45437839091101,0.011,0.002,1
"Bex1",3.24864698237807e-05,2.04998813583168,0.043,0.011,0.624227517663946
"Selenbp2",0.00458010775308083,1.84294367882866,0.023,0.006,1
"Ptgis",8.87791920665167e-52,1.76911098439417,0.684,0.293,1.70589217555812e-47
"Ly86",4.62387484674521e-43,1.66502821656479,0.553,0.207,8.88477551802092e-39
"Nos1",2.25134644043066e-05,1.64702346885341,0.054,0.016,0.432596218528752
"Trim31",0.00674865011839873,1.64702346885341,0.026,0.008,1
"Cer1",0.0807650567183922,1.64702346885341,0.011,0.004,1
"0610040J01Rik",9.02825458148259e-09,1.64212466944057,0.108,0.035,0.000173477911783188
"Tmem273",4.46930715528021e-07,1.64059719969397,0.085,0.028,0.00858777369887093
"Ssu2",0.0322142870018785,1.61787712319389,0.017,0.006,1
"I830077J02Rik",8.79407956999428e-07,1.61307613693007,0.083,0.027,0.016897823893744
"Apoc2",4.6597630687668e-11,1.59329148491562,0.157,0.055,8.9537347366354e-07
"Foxa3",0.00556259300343466,1.59188191466095,0.028,0.01,1
"Olfr159",0.010772440139175,1.54748779530249,0.026,0.009,1
"2210011C24Rik",0.064364148683752,1.54748779530249,0.014,0.005,1
"Ascl4",0.064364148683752,1.54748779530249,0.014,0.005,1
"Frmpd2",0.064364148683752,1.54748779530249,0.014,0.005,1
"Traj28",0.064364148683752,1.54748779530249,0.014,0.005,1
"Pced1a",0.0023788980592502,1.51096191927738,0.034,0.012,1
"Prap1",0.00560833121923594,1.50441907341061,0.028,0.01,1
"Mast1",0.0163675074412853,1.50441907341061,0.026,0.01,1
"Ablim2",1.54302159519562e-17,1.48546606869511,0.279,0.105,2.96491599516839e-13
"Tha1",1.28890184754509e-16,1.46077616210916,0.265,0.1,2.4766249000579e-12
"Olfr1045",0.128243468591144,1.45437839091101,0.011,0.005,1
"Gsx2",0.128243468591144,1.45437839091101,0.011,0.005,1
"Prrxl1",0.128243468591144,1.45437839091101,0.011,0.005,1
"Trap1a",0.128243468591144,1.45437839091101,0.011,0.005,1
"Shisa4",1.59593163798722e-29,1.45233056226215,0.382,0.126,3.06658264239245e-25
