"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Capsl",6.18972703374393e-18,4.93432777831537,0.12,0.004,1.10065726114035e-13
"Dab1",2.59437006619954e-66,4.81147103052984,0.54,0.023,4.61330885171602e-62
"Clca1",2.93015979926945e-22,4.81147103052984,0.16,0.005,5.21041015506094e-18
"Ano7",1.75671648464669e-59,4.77082904603249,0.46,0.017,3.12379325299875e-55
"Wnt3a",3.22077138080885e-37,4.77082904603249,0.28,0.01,5.72717566935429e-33
"Guca2a",1.58263014659214e-63,4.6783827972679,0.54,0.025,2.81423292667015e-59
"Cd207",2.84898104092303e-43,4.63332552228256,0.38,0.018,5.06605808696934e-39
"Rbp2",9.18311998878486e-59,4.61882595258744,0.48,0.02,1.63294239640572e-54
"Skint1",4.41535458132549e-86,4.58976348698498,0.96,0.081,7.85138351651299e-82
"Pnpla1",3.08263318617318e-42,4.57443183322899,0.38,0.019,5.48153833165314e-38
"Pla2g3",1.9190217567859e-29,4.54201035553661,0.26,0.013,3.41240448791668e-25
"Gsdma",1.12637145960636e-56,4.48452486087585,0.56,0.034,2.00291372947204e-52
"Atp2c2",1.91833849584234e-59,4.44890095114513,0.6,0.038,3.41118951330686e-55
"Mab21l4",4.66690923680184e-51,4.44890095114513,0.5,0.029,8.29869800488103e-47
"Slc28a3",2.79436504848161e-19,4.44890095114513,0.16,0.007,4.96893992921e-15
"Stx19",3.6640608352018e-56,4.44890095114513,0.5,0.025,6.51543297715583e-52
"Cyp4f37",4.20583567153756e-25,4.44890095114513,0.2,0.008,7.47881699112809e-21
"Abcc8",1.46912429949334e-12,4.44890095114513,0.1,0.005,2.61239682935906e-08
"Krt78",6.93632625337548e-62,4.42843684858541,0.88,0.106,1.23341753437523e-57
"Tprg",3.55795097866063e-60,4.41327704141441,0.92,0.126,6.32674843025434e-56
"Tmprss13",9.40513024839889e-69,4.37361282384089,0.88,0.092,1.67242026077029e-64
"Pif1",1.69126691969421e-30,4.36143810989479,0.28,0.015,3.00741083660024e-26
"Hs3st6",7.89180522687969e-52,4.35579154675365,0.5,0.028,1.40332080544375e-47
"Ripk4",2.78980902523608e-56,4.31139742739519,0.66,0.053,4.96083840867479e-52
"Gramd2",2.70643686874461e-20,4.31139742739519,0.18,0.009,4.81258604000167e-16
"Polq",2.70643686874461e-20,4.31139742739519,0.18,0.009,4.81258604000167e-16
