"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm17657",2.58882147458598e-10,4.15873041537382,0.061,0.003,4.6034423461088e-06
"Myo7b",0.000200922552279285,3.89569600954003,0.026,0.002,1
"Grm7",3.0532158779177e-09,3.83680232048646,0.061,0.004,5.42922847411326e-05
"Traj4",1.38967778933055e-07,3.64415724254406,0.052,0.004,0.00247112504498758
"Ugt2a1",0.000203010270115623,3.57376791465266,0.026,0.002,1
"Gpr6",0.000203010270115623,3.57376791465266,0.026,0.002,1
"Scrt1",3.96777725336965e-09,3.52130049475853,0.07,0.006,7.05550151194191e-05
"Vmn2r102",6.48878134864207e-10,3.48065851026118,0.078,0.007,1.15383509941553e-05
"Cdh18",1.35079886074201e-07,3.35137549331622,0.061,0.006,0.00240199053417143
"Ppbp",5.99331723442625e-43,3.18674479154342,0.583,0.113,1.06573167062568e-38
"Gm17783",9.20105921099708e-08,3.15873041537382,0.07,0.008,0.0016361323488995
"Olfr360",3.87781888515399e-06,3.15873041537382,0.052,0.006,0.0689553754158083
"Ly6f",3.87781888515399e-06,3.15873041537382,0.052,0.006,0.0689553754158083
"Glipr1l1",2.53542139952627e-05,3.15873041537382,0.043,0.005,0.450848633263761
"Olfr412",2.53542139952627e-05,3.15873041537382,0.043,0.005,0.450848633263761
"Sycp2",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Msh4",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Olfr834",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Npsr1",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Sebox",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Gm45623",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Vmn2r91",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Olfr1457",0.00112949389088922,3.15873041537382,0.026,0.003,1
"Olfr967",5.96526746709249e-07,3.15873041537382,0.061,0.007,0.0106074386099839
"Olfr733",5.96526746709249e-07,3.15873041537382,0.061,0.007,0.0106074386099839
"Vmn1r212",1.35476406850497e-05,3.15873041537382,0.052,0.007,0.240904146661554
"Olfr353",1.42011369806545e-08,3.15873041537382,0.078,0.009,0.000252524617789997
"Tmem249",0.000167566358796438,3.15873041537382,0.035,0.004,1
"Aldh8a1",6.36976864542637e-06,3.02122689162388,0.061,0.009,0.113267226052972
"Csf2",0.00061398493372661,2.98880541393151,0.043,0.008,1
"Gm5538",1.39076541267325e-05,2.96608533743142,0.052,0.007,0.247305905681557
"Svop",1.39076541267325e-05,2.96608533743142,0.052,0.007,0.247305905681557
"Tas2r124",1.39076541267325e-05,2.96608533743142,0.052,0.007,0.247305905681557
"Fbxw15",1.39076541267325e-05,2.96608533743142,0.052,0.007,0.247305905681557
