"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Shisa3",1.18598007509374e-17,5.02848237615748,0.067,0.002,2.19999303929889e-13
"Vat1l",1.87351539489008e-09,4.02848237615748,0.043,0.002,3.4753710575211e-05
"Drp2",7.11169270270019e-39,3.94359347857096,0.258,0.024,1.31921899635089e-34
"Mpz",1.13585476662637e-41,3.81742749875531,0.577,0.161,2.10701059209192e-37
"Igkc",6.77456645607316e-11,3.70494323136413,0.209,0.063,1.25668207760157e-06
"Sfrp5",1.89563759979985e-36,3.51880800274056,0.313,0.044,3.51640774762872e-32
"Mal",9.36790175775676e-23,3.49315064316092,0.215,0.034,1.73774577606388e-18
"Vit",6.94352283339189e-19,3.48791399479477,0.123,0.011,1.2880234855942e-14
"Ncmap",9.97790390811668e-17,3.43447473583331,0.166,0.028,1.85090117495564e-12
"Cldn19",7.98018456523242e-18,3.41752466690337,0.172,0.028,1.48032423685061e-13
"Sorbs2",1.99837876989516e-10,3.29151678199127,0.067,0.007,3.70699261815552e-06
"Prx",4.30896575490569e-30,3.27557523812225,0.301,0.05,7.99313147535006e-26
"Dusp15",8.61671736317091e-16,3.2129069472949,0.123,0.015,1.5984010708682e-11
"Mag",2.09335918979457e-11,3.09559657201601,0.098,0.014,3.88318129706893e-07
"Lhx8",8.95229375495746e-08,3.02848237615747,0.055,0.007,0.00166065049154461
"Opcml",4.7149606099441e-07,3.02848237615747,0.049,0.006,0.00874625193144631
"Dhh",4.7149606099441e-07,3.02848237615747,0.049,0.006,0.00874625193144631
"Hcn4",1.32072058586549e-05,3.02848237615747,0.037,0.005,0.244993668678048
"Cubn",0.000382084907066306,3.02848237615747,0.025,0.003,1
"Cadm4",5.40688305744945e-23,2.97872934096037,0.294,0.065,1.00297680715687e-18
"Pllp",1.86263181835957e-08,2.97189884779111,0.092,0.018,0.0003455182023057
"Col13a1",4.67714762714612e-07,2.94101953490713,0.067,0.012,0.00867610884835605
"Gdf10",4.34353897869282e-31,2.93290471617524,0.301,0.047,8.05726480547519e-27
"Ebf2",1.55397177939641e-23,2.86247242471855,0.215,0.032,2.88261765078034e-19
"Sbspon",1.84342156706777e-06,2.83583729821508,0.074,0.016,0.0341954700691072
"Cdh19",2.1942412164418e-08,2.81697827096376,0.086,0.016,0.000407031745649955
"Ugt8a",1.71394501975089e-10,2.81435757080463,0.104,0.018,3.17936801163789e-06
"Slc25a29",0.000228987946275156,2.80608995482103,0.031,0.005,1
"Polq",0.000228987946275156,2.80608995482103,0.031,0.005,1
"Sema3b",1.73635016142861e-16,2.77694360916151,0.184,0.035,3.22092954945007e-12
"Alas2",8.53430453921317e-10,2.77214262289769,0.123,0.027,1.58311349202404e-05
"Ddn",1.13037041956993e-05,2.76544797032368,0.049,0.008,0.209683712830222
"Omt2b",0.00122444432254853,2.76544797032368,0.025,0.004,1
"Sfrp2",5.1768738263874e-29,2.74706944100883,0.294,0.05,9.60310094794862e-25
"Sfrp4",1.07532604060154e-29,2.74257350407109,0.307,0.053,1.99472980531585e-25
"Ccr7",2.32064368964998e-16,2.73150063840034,0.172,0.03,4.30479404430071e-12
"Nr2f2",3.95864930130324e-14,2.69917475090451,0.166,0.033,7.34329445391751e-10
"Chrdl1",1.04508699981145e-15,2.6972764676821,0.16,0.027,1.93863638465023e-11
"Nr2f1",1.52240239209634e-12,2.68055907273717,0.123,0.02,2.82405643733871e-08
"Fam167b",8.45483659806835e-11,2.68055907273717,0.11,0.02,1.56837218894168e-06
"Fmn2",2.30742626119452e-06,2.64997075290374,0.055,0.009,0.0428027571451583
"Lypd2",2.30742626119452e-06,2.64997075290374,0.055,0.009,0.0428027571451583
"Fam124a",2.75878938105702e-12,2.63853585784146,0.141,0.028,5.11755430186078e-08
"Hbb-bs",6.99789595741779e-36,2.63763995099302,0.877,0.553,1.298109700101e-31
"Shisal2a",0.0368816955650521,2.61344487687863,0.012,0.002,1
"Irf4",1.15960261320595e-05,2.61344487687863,0.049,0.008,0.215106284749704
"Zfp521",0.000609017164024475,2.61344487687863,0.031,0.005,1
"Hba-a2",1.82671109668384e-35,2.60975511772957,0.871,0.517,3.38854908434852e-31
"Plekhb1",1.59918970044326e-17,2.571624701184,0.209,0.042,2.96649689432224e-13
"Jchain",0.0712277508073828,2.55899709285625,0.031,0.013,1
"Prex2",4.98888917409396e-16,2.54305554898723,0.178,0.033,9.2543894179443e-12
"Klhl13",2.58360122811057e-13,2.54305554898723,0.153,0.03,4.7925802781451e-09
"Slc22a3",2.35455003498511e-06,2.54305554898723,0.055,0.009,0.0436769031489737
"Rtl3",5.5666950852699e-06,2.54305554898723,0.055,0.01,0.103262193831757
"Gatm",1.7703307003653e-19,2.53867710847666,0.35,0.105,3.28396344917763e-15
"Mbp",4.18541624686613e-22,2.53363867375365,0.669,0.349,7.76394713793666e-18
"Lgi2",2.90554888261937e-15,2.52598203562829,0.184,0.038,5.38979317725892e-11
"Apold1",0.000285424748369856,2.51390920332772,0.037,0.007,1
"Mettl4",0.0027650112396697,2.51390920332772,0.031,0.007,1
"Wdr86",1.18036275540804e-05,2.49796765945869,0.049,0.008,0.218957291128191
"Nkrf",2.70865084889621e-05,2.49796765945869,0.049,0.009,0.502454732470246
"Robo4",2.03633146562657e-12,2.49082559021468,0.153,0.032,3.77739486873728e-08
"Gja5",5.72902276261997e-06,2.48791399479477,0.086,0.023,0.1062733722466
"Kcna2",1.12743428384958e-07,2.48099458085498,0.074,0.013,0.00209139059654096
"Fam171a1",8.21866248491267e-23,2.46999208679751,0.27,0.053,1.5245618909513e-18
"Magi2",0.000129945771225823,2.44351987543632,0.043,0.008,1
"Ankfn1",0.000129945771225823,2.44351987543632,0.043,0.008,1
"Scml4",0.00139000268285292,2.44351987543632,0.031,0.006,1
"D430041D05Rik",0.0122975700580099,2.44351987543632,0.025,0.006,1
"Fam83e",0.01570057300419,2.44351987543632,0.018,0.004,1
"Prickle4",0.01570057300419,2.44351987543632,0.018,0.004,1
"Vcam1",3.06832944882659e-11,2.42581787370286,0.135,0.028,5.69175112757333e-07
"Galnt12",3.24255603842023e-10,2.42276131526952,0.123,0.026,6.01494145126952e-06
"Emcn",7.98484534673274e-14,2.40957254351298,0.153,0.029,1.48118881181892e-09
"Plp1",4.8960473819702e-16,2.40045115354443,0.221,0.051,9.08216789355473e-12
"Foxd2",2.54771848710666e-05,2.40045115354443,0.055,0.011,0.472601779358285
"Fmo2",2.6287476819994e-13,2.39461027495537,0.16,0.032,4.87632695010888e-09
"Btla",2.0763153516129e-06,2.37640567957778,0.074,0.016,0.0385156497724194
"Cma1",0.000289086416620277,2.37640567957778,0.037,0.007,1
"Ak5",0.00507928975821673,2.37640567957778,0.031,0.008,1
"Hbb-bt",8.12583984734774e-14,2.37561581093451,0.307,0.105,1.50734329168301e-09
"Plekha4",2.9522661779876e-18,2.37100737565195,0.307,0.086,5.47645376016699e-14
"Adam22",2.49744333255282e-06,2.36551736343505,0.067,0.014,0.0463275738188547
"Adam11",1.11878901940992e-05,2.36551736343505,0.061,0.013,0.207535363100541
"Cxcl13",6.41738574939255e-09,2.3586309778498,0.11,0.024,0.000119042505651232
"Lsm2",1.62990858741804e-12,2.35041047104484,0.147,0.029,3.02348042966047e-08
"Frzb",0.00663520945372832,2.35041047104484,0.025,0.005,1
"Dcbld2",2.52632707581191e-22,2.34259096658554,0.258,0.049,4.68633672563109e-18
"Chst7",5.01633815873332e-09,2.34042638247221,0.098,0.019,9.30530728445031e-05
"Cd34",6.3191215431622e-56,2.33697209672003,0.81,0.271,1.17219704625659e-51
