"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sh2d1a",0.00116422673756964,3.41312588505867,0.013,0.001,1
"Ocm",0.000626378224061565,3.15009147922487,0.017,0.002,1
"Ifnl3",0.000626378224061565,3.15009147922487,0.017,0.002,1
"Cfap46",0.00669611721112962,2.82816338433751,0.013,0.002,1
"Defb42",0.00669611721112962,2.82816338433751,0.013,0.002,1
"Armc3",0.00267158442789861,2.73505397994603,0.017,0.002,1
"G6pc2",0.00267158442789861,2.73505397994603,0.017,0.002,1
"Hpcal4",0.00267158442789861,2.73505397994603,0.017,0.002,1
"Pdilt",0.00267158442789861,2.73505397994603,0.017,0.002,1
"Prl3a1",0.00104959083689141,2.67616029089246,0.021,0.003,1
"Vmn2r88",0.00104959083689141,2.67616029089246,0.021,0.003,1
"Vmn1r1",0.000410642938290716,2.63551830639511,0.025,0.004,1
"Gm8439",0.000410642938290716,2.63551830639511,0.025,0.004,1
"Stbd1",0.000410642938290716,2.63551830639511,0.025,0.004,1
"Olfr1023",0.000160511513167807,2.60577096300106,0.03,0.005,1
"Tpm3-rs7",0.000160511513167807,2.60577096300106,0.03,0.005,1
"Cplx4",6.2741171894971e-05,2.58305088650098,0.034,0.006,1
"Actl7b",0.00295544876762173,2.41312588505867,0.021,0.004,1
"E330021D16Rik",0.00295544876762173,2.41312588505867,0.021,0.004,1
"Gm5134",0.00295544876762173,2.41312588505867,0.021,0.004,1
"Prss55",0.00295544876762173,2.41312588505867,0.021,0.004,1
"Krt36",0.000428567113209077,2.41312588505867,0.03,0.006,1
"Smim10l2a",0.00674605536247426,2.41312588505867,0.013,0.002,1
"Olfr73",0.00789277302019936,2.41312588505867,0.017,0.003,1
"Myt1",0.00789277302019936,2.41312588505867,0.017,0.003,1
"Olfr279",0.00789277302019936,2.41312588505867,0.017,0.003,1
"Gm5475",0.00789277302019936,2.41312588505867,0.017,0.003,1
"Olfr1255",0.0215065217649721,2.41312588505867,0.013,0.002,1
"Acsm4",0.0215065217649721,2.41312588505867,0.013,0.002,1
"Dppa3",2.23189262364905e-07,2.32566304380833,0.064,0.012,0.00414016081686898
"Ccl12",7.83667154812969e-63,2.31061097443273,0.75,0.254,1.45370257217806e-58
"Corin",0.00113329542111098,2.22048080711627,0.025,0.005,1
"Upb1",0.00260486771012258,2.22048080711627,0.025,0.006,1
"Cryaa",0.00260486771012258,2.22048080711627,0.025,0.006,1
"Zfp472",1.89379337525745e-05,2.20667500759124,0.051,0.011,0.351298671110257
"4932438H23Rik",4.84266199406015e-05,2.19073346372222,0.047,0.01,0.898313799898157
"Gm10318",0.00685356028770851,2.19073346372222,0.021,0.005,1
"Sebox",0.00685356028770851,2.19073346372222,0.021,0.005,1
"Adcyap1",0.00685356028770851,2.19073346372222,0.021,0.005,1
"Gstt4",0.000150766549191108,2.15009147922487,0.038,0.008,1
"Adcy10",0.000316739172771013,2.15009147922487,0.038,0.009,1
"Tmem171",0.000808070107059133,2.15009147922487,0.034,0.008,1
"Cdx2",0.0182401218491316,2.15009147922487,0.017,0.004,1
"Tubal3",0.0182401218491316,2.15009147922487,0.017,0.004,1
"Traj53",0.0182401218491316,2.15009147922487,0.017,0.004,1
"Spink2",0.00081078136127782,2.12361926786368,0.034,0.008,1
"Tmem240",0.0399103392621835,2.0911977901713,0.021,0.007,1
"Fcmr",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Foxa2",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Dchs2",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Hpd",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Prss58",0.0494088002229104,2.0911977901713,0.013,0.003,1
"1700034J05Rik",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Tmem266",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Madcam1",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Nalcn",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Cntn1",0.0494088002229104,2.0911977901713,0.013,0.003,1
"Cxcl10",2.0191862973502e-41,2.05533582373643,0.746,0.357,3.74559058158462e-37
"Crb1",0.00533584915444129,2.05055580567396,0.025,0.006,1
"Adamts13",0.00533584915444129,2.05055580567396,0.025,0.006,1
"Gm14085",0.00533584915444129,2.05055580567396,0.025,0.006,1
"Nxph1",0.00533584915444129,2.05055580567396,0.025,0.006,1
"Chga",0.00533584915444129,2.05055580567396,0.025,0.006,1
"Syne4",0.000625260744592933,2.03461426180494,0.038,0.01,1
"Guca1b",0.000625260744592933,2.03461426180494,0.038,0.01,1
"Samd3",0.00279544640156604,2.03461426180494,0.034,0.01,1
"Apon",0.00279544640156604,2.03461426180494,0.034,0.01,1
"Car6",2.84576734132615e-10,2.00595050355279,0.153,0.045,5.27889841816002e-06
"Cort",0.0137361784294639,1.99808838577982,0.021,0.006,1
"Psg17",0.0137361784294639,1.99808838577982,0.021,0.006,1
"Olfr902",0.0137361784294639,1.99808838577982,0.021,0.006,1
"Glipr1l1",0.0137361784294639,1.99808838577982,0.021,0.006,1
"Otop2",0.0137361784294639,1.99808838577982,0.021,0.006,1
"Fancl",9.1287194910696e-16,1.92769905788842,0.208,0.054,1.69337746559341e-11
"Mboat4",0.0173939647258635,1.92769905788842,0.03,0.01,1
"Fam124b",0.0354762786626832,1.92769905788842,0.017,0.005,1
"Tchhl1",0.0354762786626832,1.92769905788842,0.017,0.005,1
"Fhad1",0.0354762786626832,1.92769905788842,0.017,0.005,1
"Foxl1",0.0354762786626832,1.92769905788842,0.017,0.005,1
"Rd3l",0.0354762786626832,1.92769905788842,0.017,0.005,1
"Trbv12-2",0.000340669071595852,1.91062554452948,0.047,0.013,1
"Pcdhb3",0.000340669071595852,1.91062554452948,0.047,0.013,1
"Prelid3a",0.000340669071595852,1.91062554452948,0.047,0.013,1
"Nepn",0.00987838181322789,1.89855271222891,0.025,0.007,1
"Il23a",0.00987838181322789,1.89855271222891,0.025,0.007,1
"Olfr113",0.00987838181322789,1.89855271222891,0.025,0.007,1
"Olfr555",0.0112989047380492,1.88261116835989,0.03,0.01,1
"Pcdha2",0.0112989047380492,1.88261116835989,0.03,0.01,1
"Olfr557",0.0394009776089755,1.88261116835989,0.025,0.01,1
"Igkv8-27",0.000830840826393664,1.87255750369596,0.042,0.012,1
"Olfr771",0.00224103637511863,1.82816338433751,0.042,0.014,1
"Lrrn2",0.0246045500988633,1.82816338433751,0.021,0.006,1
"Sertm1",0.0246045500988633,1.82816338433751,0.021,0.006,1
