"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ano7",1.32111872900213e-37,5.50941146771398,0.153,0.003,2.45067524229896e-33
"Cdc25c",8.99657406144963e-26,5.31676638977158,0.112,0.003,1.66886448839891e-21
"Sox21",1.67342549719741e-63,5.13089984446025,0.296,0.009,3.10420429730119e-59
"Capsl",4.74497093629228e-15,5.05373198393779,0.061,0.001,8.80192108682218e-11
"Gsdma",3.91705081456499e-56,4.97818095093061,0.276,0.009,7.26612926101806e-52
"Gna14",6.4427389019654e-28,4.83133956260134,0.133,0.004,1.19512806631458e-23
"Lama1",5.8646208877108e-24,4.83133956260134,0.112,0.004,1.08788717467035e-19
"Cysrt1",3.22606762264551e-63,4.74207222450425,0.357,0.017,5.98435544000743e-59
"Guca2a",2.96863083980602e-46,4.73823015820986,0.245,0.01,5.50681020784017e-42
"Prss53",6.01272381221664e-49,4.69807303173788,0.265,0.011,1.11536026716619e-44
"Rnf222",1.38163261122349e-35,4.69383603885141,0.184,0.007,2.56292849381958e-31
"Npbwr1",3.24608746395084e-17,4.67933646915629,0.082,0.003,6.02149224562881e-13
"Krt16",5.27124006571877e-53,4.59483145127774,0.847,0.252,9.77815032190831e-49
"Cyp2w1",2.95079435718473e-89,4.58231201476143,0.5,0.024,5.47372353257767e-85
"Skint1",1.5349384650097e-134,4.57822062563263,0.776,0.042,2.84731085259299e-130
"Unc79",2.62378983333438e-09,4.56830515676755,0.041,0.001,4.86713014083528e-05
"Klf5",6.13285654577103e-107,4.55832106819493,0.704,0.05,1.13764488924053e-102
"Elmod1",2.50733030168013e-53,4.55570511998791,0.306,0.015,4.65109770961664e-49
"Fzd10",3.98849220608883e-103,4.47519575237607,0.643,0.04,7.39865304229478e-99
"Pou3f1",2.93118392384194e-95,4.46876948321663,0.571,0.032,5.4373461787268e-91
"Dsg1a",5.99481477228811e-97,4.46210575293562,0.949,0.166,1.11203814025944e-92
"Flg2",7.65512279491346e-63,4.45308191259726,0.755,0.145,1.42002527845645e-58
"Tmprss4",1.12734793561665e-102,4.44248599512615,0.684,0.049,2.09123042056888e-98
"Klk5",1.65254588662733e-79,4.43279018611107,0.52,0.034,3.06547261969369e-75
"Wnt3",3.75230704796502e-91,4.4163020633225,0.571,0.035,6.96052957397512e-87
"Pla2g2f",1.0157803722346e-88,4.3984823255771,0.908,0.163,1.88427259049518e-84
"Dkkl1",1.62733031616397e-80,4.39321845020946,0.48,0.026,3.01869773648416e-76
"Krt23",1.98962122503595e-81,4.3882876871529,0.622,0.057,3.69074737244169e-77
"Plek2",2.32716152344218e-103,4.38274950361147,0.602,0.032,4.31688462598524e-99
"Calm4",1.443897705388e-71,4.37150444933384,0.98,0.323,2.67843024349474e-67
"Urah",4.63665283697337e-98,4.36933858435191,0.898,0.135,8.60099101258559e-94
"Lce1a2",1.69236340131006e-48,4.36540116502246,0.51,0.069,3.13933410943017e-44
"Flg",1.59330782775393e-41,4.35980717708948,0.714,0.198,2.95558602048354e-37
"Fcgbp",3.43294626211516e-91,4.35379633450693,0.969,0.204,6.36811531622362e-87
"Trex2",2.28883506061685e-64,4.32072440334027,0.449,0.032,4.24578903744426e-60
"Eppk1",3.03437323899268e-85,4.31751023873928,0.857,0.141,5.62876235833142e-81
"Evpl",2.91367146227882e-95,4.31550142253501,0.929,0.16,5.40486056252721e-91
"Map2",2.03392518098168e-83,4.30938685940599,0.531,0.033,3.77293121072101e-79
"Lce1m",2.15021946491972e-40,4.29904828392484,0.622,0.151,3.98865710742607e-36
"Tmprss13",5.70208797545638e-91,4.29846557302864,0.592,0.039,1.05773731944716e-86
"2310046K23Rik",1.58820915894575e-83,4.29505090861587,0.867,0.146,2.94612798984437e-79
"Slc25a48",3.26347754158987e-86,4.28819723757481,0.52,0.029,6.0537508396492e-82
"Acp7",3.62829008706303e-36,4.28385176729885,0.224,0.013,6.73047811150191e-32
"Rhbg",5.73709258263296e-25,4.27879853957256,0.143,0.007,1.06423067407842e-20
"Rnf225",7.9103290656715e-45,4.26743867740802,0.316,0.023,1.46736604168206e-40
