"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"G6pc2",7.97789094460775e-05,3.36037294791463,0.025,0.002,1
"Olfr1023",5.61969868446588e-07,3.23108993096966,0.043,0.005,0.0104245410596842
"Prss55",6.55596904201077e-05,3.03844485302727,0.031,0.004,1
"Aqp12",0.0117706903617052,3.03844485302727,0.012,0.002,1
"Ocm",0.00201796737261147,3.03844485302727,0.019,0.002,1
"Gm8439",0.000214062500812196,2.81605243169082,0.031,0.005,1
"Stbd1",0.000214062500812196,2.81605243169082,0.031,0.005,1
"Cdx2",0.00116077691523993,2.77541044719347,0.025,0.004,1
"Vmn2r88",0.00116077691523993,2.77541044719347,0.025,0.004,1
"Fcmr",0.0063841292074545,2.7165167581399,0.019,0.003,1
"Armc3",0.0063841292074545,2.7165167581399,0.019,0.003,1
"Dchs2",0.0063841292074545,2.7165167581399,0.019,0.003,1
"Hpcal4",0.0063841292074545,2.7165167581399,0.019,0.003,1
"Prss58",0.0063841292074545,2.7165167581399,0.019,0.003,1
"1700034J05Rik",0.0063841292074545,2.7165167581399,0.019,0.003,1
"Tmem266",0.0063841292074545,2.7165167581399,0.019,0.003,1
"Ttr",2.40386614072763e-05,2.65993322977354,0.049,0.009,0.445917169104976
"Cfap46",0.0359459553298826,2.62340735374842,0.012,0.002,1
"Vmn1r209",0.0359459553298826,2.62340735374842,0.012,0.002,1
"Defb42",0.0359459553298826,2.62340735374842,0.012,0.002,1
"Olfr283",0.0359459553298826,2.62340735374842,0.012,0.002,1
"Gm5134",0.0029583804582578,2.55301802585702,0.025,0.005,1
"Corin",0.000579068267415479,2.45348235230611,0.031,0.005,1
"Ces1b",0.00131282466406942,2.45348235230611,0.031,0.006,1
"Tpm3-rs7",0.00131282466406942,2.45348235230611,0.031,0.006,1
"Spink2",0.000120012618130442,2.45348235230611,0.043,0.008,1
"Olfr73",0.0151638411116045,2.45348235230611,0.019,0.004,1
"Myt1",0.0151638411116045,2.45348235230611,0.019,0.004,1
"Dmbt1",0.0151638411116045,2.45348235230611,0.019,0.004,1
"Nkx1-2",0.0151638411116045,2.45348235230611,0.019,0.004,1
"F2rl3",0.0151638411116045,2.45348235230611,0.019,0.004,1
"Olfr315",0.0151638411116045,2.45348235230611,0.019,0.004,1
"Gm5475",0.0151638411116045,2.45348235230611,0.019,0.004,1
"1700018G05Rik",0.0151638411116045,2.45348235230611,0.019,0.004,1
"Vmn1r1",0.00635020964399299,2.36037294791463,0.025,0.005,1
"Olfr362",0.00635020964399299,2.36037294791463,0.025,0.005,1
"1700034I23Rik",0.00635020964399299,2.36037294791463,0.025,0.005,1
"Vtcn1",0.00635020964399299,2.36037294791463,0.025,0.005,1
"Trbv13-1",0.00635020964399299,2.36037294791463,0.025,0.005,1
"Caskin1",0.00635020964399299,2.36037294791463,0.025,0.005,1
"Adcyap1",0.00635020964399299,2.36037294791463,0.025,0.005,1
"Prelid3a",1.01999486815008e-05,2.32795147022225,0.062,0.013,0.18920904804184
"Crb1",0.00266742628195571,2.30147925886106,0.031,0.007,1
"Krt36",0.00266742628195571,2.30147925886106,0.031,0.007,1
"March11",0.00266742628195571,2.30147925886106,0.031,0.007,1
"Gpr152",0.00266742628195571,2.30147925886106,0.031,0.007,1
"Smim10l2a",0.0361166806246646,2.30147925886106,0.012,0.002,1
"Gm38100",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Olfr1255",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Gm15130",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Asic3",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Rxfp2",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Acsm4",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Defb7",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Ascl4",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Olfr314",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Prrxl1",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Pnma3",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Avpr2",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Pou3f4",0.0762688515804706,2.30147925886106,0.012,0.003,1
"Zpld1",0.00112463225172777,2.26083727436372,0.037,0.008,1
"Olfr555",0.0034039451927111,2.23108993096966,0.037,0.01,1
"4930444P10Rik",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Olfr1143",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Dok5",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Odam",0.0297260194386912,2.23108993096966,0.019,0.005,1
"1810020O05Rik",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Matn3",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Tubal3",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Traj53",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Cfap58",0.0297260194386912,2.23108993096966,0.019,0.005,1
"Kif28",8.54568557733116e-05,2.19044794647232,0.056,0.013,1
"Olfr434",0.0119799318654685,2.19044794647232,0.025,0.006,1
"Gm4969",0.0119799318654685,2.19044794647232,0.025,0.006,1
"Greb1",0.0119799318654685,2.19044794647232,0.025,0.006,1
"Olfr1239",0.000249142156750847,2.1759483767772,0.056,0.014,1
"Traj22",0.00491893484122988,2.16397573511113,0.031,0.008,1
"Olfr113",0.00491893484122988,2.16397573511113,0.031,0.008,1
"Cplx4",0.00491893484122988,2.16397573511113,0.031,0.008,1
"Serinc4",0.000481459608936075,2.13155425741875,0.043,0.01,1
"Olfr1132",0.000854646810166654,2.13155425741875,0.043,0.011,1
"Samd3",0.00547831845169371,2.13155425741875,0.037,0.011,1
"Apon",0.00547831845169371,2.13155425741875,0.037,0.011,1
"4932438H23Rik",0.000359230998723066,2.12090701321924,0.049,0.012,1
"Lax1",0.00229520861012611,2.12090701321924,0.043,0.012,1
"Tgm4",0.000151444163791196,2.11244543447104,0.056,0.014,1
"Tex46",0.000363929672091342,2.03844485302727,0.049,0.012,1
"Olfr1426",0.000610072102706092,2.03844485302727,0.049,0.013,1
"Olfr290",0.00356144639614441,2.03844485302727,0.043,0.013,1
"1700009N14Rik",0.00838280137893515,2.03844485302727,0.031,0.008,1
"Glis1",0.00838280137893515,2.03844485302727,0.031,0.008,1
"Ugt2b34",0.00838280137893515,2.03844485302727,0.031,0.008,1
"Ccl1",0.00838280137893515,2.03844485302727,0.031,0.008,1
"Prdm6",0.00838280137893515,2.03844485302727,0.031,0.008,1
"Foxa2",0.131125626824233,2.03844485302727,0.012,0.004,1
"Elavl2",0.131125626824233,2.03844485302727,0.012,0.004,1
"Hpd",0.131125626824233,2.03844485302727,0.012,0.004,1
"Pdilt",0.131125626824233,2.03844485302727,0.012,0.004,1
"Msx3",0.131125626824233,2.03844485302727,0.012,0.004,1
"Gm9195",0.131125626824233,2.03844485302727,0.012,0.004,1
"Nalcn",0.131125626824233,2.03844485302727,0.012,0.004,1
"Cntn1",0.131125626824233,2.03844485302727,0.012,0.004,1
"Nap1l3",0.131125626824233,2.03844485302727,0.012,0.004,1
"Dppa3",6.49705087412471e-05,2.03844485302727,0.062,0.015,1
"Fndc11",0.00347613199283717,2.03844485302727,0.037,0.01,1
"Dnah9",0.00347613199283717,2.03844485302727,0.037,0.01,1
"Olfr1024",0.0132476787603175,2.03844485302727,0.031,0.009,1
"Olfr1313",0.0198890479706535,2.03844485302727,0.031,0.01,1
"Defb21",0.0204592125299004,2.03844485302727,0.025,0.007,1
"Chrna4",0.0204592125299004,2.03844485302727,0.025,0.007,1
"Sertm1",0.0204592125299004,2.03844485302727,0.025,0.007,1
"Ccdc83",0.0204592125299004,2.03844485302727,0.025,0.007,1
"Upb1",0.0204592125299004,2.03844485302727,0.025,0.007,1
"Cryaa",0.0204592125299004,2.03844485302727,0.025,0.007,1
