"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Shisa3",9.06611929394391e-18,5.03844485302727,0.068,0.002,1.6817651290266e-13
"Vat1l",1.62452599881396e-09,4.03844485302727,0.043,0.002,3.01349572779989e-05
"Drp2",3.48491947337975e-39,3.95355595544075,0.259,0.024,6.46452562311943e-35
"Mpz",3.88642414603867e-42,3.8273899756251,0.58,0.161,7.20931679090173e-38
"Igkc",3.69301283540854e-10,3.69399932157848,0.204,0.064,6.85053880968284e-06
"Sfrp5",9.11957836696494e-37,3.52877047961035,0.315,0.044,1.691681787072e-32
"Mal",5.9094950696639e-23,3.50311312003071,0.216,0.034,1.09621133542265e-18
"Vit",4.98086971896573e-19,3.49787647166456,0.123,0.011,9.23951332868143e-15
"Ncmap",7.11461076929907e-17,3.4444372127031,0.167,0.028,1.31976029770498e-12
"Cldn19",5.57808804663211e-18,3.42748714377317,0.173,0.028,1.03473533265026e-13
"Sorbs2",1.67669412387472e-10,3.30147925886106,0.068,0.007,3.1102675997876e-06
"Prx",2.28904425952724e-30,3.28553771499204,0.302,0.05,4.24617710142303e-26
"Dusp15",6.44104277748308e-16,3.22286942416469,0.123,0.015,1.19481343522311e-11
"Mag",1.69235697037155e-11,3.1055590488858,0.099,0.014,3.13932218003923e-07
"Opcml",4.19594571169965e-07,3.03844485302727,0.049,0.006,0.00778347929520286
"Dhh",4.19594571169965e-07,3.03844485302727,0.049,0.006,0.00778347929520286
"Lhx8",7.85400858662259e-08,3.03844485302727,0.056,0.007,0.00145691859281849
"Hcn4",1.2092410790039e-05,3.03844485302727,0.037,0.005,0.224314220155223
"Cubn",0.000359892799366958,3.03844485302727,0.025,0.003,1
"Cadm4",3.18903059198213e-23,2.98869181783017,0.296,0.065,5.91565174812686e-19
"Pllp",1.57548375152977e-08,2.9818613246609,0.093,0.018,0.000292252235908773
"Col13a1",4.10500058627363e-07,2.95098201177693,0.068,0.012,0.00761477608753758
"Gdf10",2.28025640352368e-31,2.94286719304504,0.302,0.047,4.22987562853643e-27
"Ebf2",9.71314594906103e-24,2.87243490158834,0.216,0.032,1.80178857355082e-19
"Sbspon",1.62447849017893e-06,2.84579977508487,0.074,0.016,0.0301340759928191
"Cdh19",1.86620042142687e-08,2.82694074783356,0.086,0.016,0.000346180178174684
"Ugt8a",1.39672028043894e-10,2.82432004767442,0.105,0.018,2.59091612021424e-06
"Polq",0.000214062500812196,2.81605243169082,0.031,0.005,1
"Sema3b",1.22596327650401e-16,2.7869060860313,0.185,0.035,2.27416187791495e-12
"Alas2",6.93040036320937e-10,2.78210509976748,0.123,0.027,1.28558926737534e-05
"Ddn",1.02456901322404e-05,2.77541044719347,0.049,0.008,0.190057551953059
"Omt2b",0.00116077691523993,2.77541044719347,0.025,0.004,1
"Sfrp4",5.72204479245981e-30,2.75253598094089,0.309,0.053,1.06143930900129e-25
"Ccr7",1.65720134271587e-16,2.74146311527014,0.173,0.03,3.07410849073793e-12
"Sfrp2",8.78077308858721e-28,2.7165167581399,0.29,0.05,1.62883340793293e-23
"Nr2f2",2.92978597323775e-14,2.70913722777431,0.167,0.033,5.43475298035603e-10
"Chrdl1",7.60114904387876e-16,2.70723894455189,0.16,0.027,1.41001314763951e-11
"Nr2f1",1.18971441977252e-12,2.69052154960696,0.123,0.02,2.20692024867803e-08
"Fam167b",6.83050242971175e-11,2.69052154960696,0.111,0.02,1.26705820071153e-06
